"id","z1","z2"
2551,0.924794261,-1.0212
2552,2.018232819,-0.526194
2553,0.232541488,-3.165999
2554,-1.161689617,-1.77533
2555,-2.63062195,-0.981413
2556,-0.025906318,-0.920195
2557,-1.229793567,-1.175802
2558,0.403064072,-1.923385
2559,-2.311981696,-1.474122
2560,0.015242381,-1.304663
2561,-3.629444221,0.561487
2562,-1.719834263,0.655152
2563,-1.65767103,-6.151145
2564,-1.496677295,-3.793938
2565,3.569167292,-2.648996
2566,-0.121377383,-2.501478
2567,-3.870736214,0.671256
2568,-2.012016593,-1.130574
2569,1.08749121,-0.59569
2570,-0.550194865,-1.367598
2571,0.242305395,-0.462719
2572,0.204499412,-1.785088
2573,-0.939651341,-1.163069
2574,-0.631863104,-0.520195
2575,1.106990779,-0.255961
2576,-1.081315718,-3.216883
2577,-3.669671733,-0.499497
2578,-2.90419286,-1.173682
2579,1.69004192,-2.725287
2580,-3.2498228,-1.246071
2581,0.141352221,-4.026271
2582,-3.130650104,0.283135
2583,-1.034026744,0.630383
2584,-1.961751276,0.027324
2585,-2.098479147,0.061001
2586,-4.047655895,-0.139084
2587,-0.091118159,-1.854858
2588,4.935898052,-1.762825
2589,-0.252513051,-0.332915
2590,6.130762879,0.182315
2591,1.344187138,-1.456193
2592,0.592827034,0.922374
2593,0.18104673,2.975381
2594,-3.661738761,-2.238476
2595,-0.334930011,-3.329319
2596,1.131938734,-1.264185
2597,2.861505865,-0.025325
2598,0.356544541,-0.541182
2599,3.091741534,-0.663063
2600,0.771505166,-1.327437
2601,-3.801442757,-0.611436
2602,-2.88695892,-0.27306
2603,0.537986,-0.59276
2604,3.018642823,-0.369172
2605,-2.983612004,1.606538
2606,2.69521125,-1.038381
2607,-0.360348682,-0.315992
2608,0.81785844,-0.278762
2609,0.370323373,0.994766
2610,1.759288882,2.472058
2611,-2.705312062,-1.646195
2612,-0.322301829,-2.23124
2613,3.213792225,-0.446114
2614,3.554789339,-0.717646
2615,0.768148316,-1.132435
2616,0.136563363,-0.998624
2617,-2.653077052,1.110219
2618,-4.00076009,-0.897642
2619,2.838790884,-0.967661
2620,-2.643679196,0.63047
2621,6.699288869,-0.988469
2622,-3.409818452,-4.006631
2623,-3.895661401,-0.140667
2624,1.007191399,-0.756146
2625,-0.013380853,-4.860357
2626,1.110337552,-1.216064
2627,0.598226663,-3.244349
2628,-1.436951136,-0.880181
2629,1.231653903,-0.03768
2630,-3.93332699,-0.489448
2631,4.966313132,-1.467708
2632,2.569103435,-1.4545
2633,-2.84124691,-2.569177
2634,1.549423919,-2.340583
2635,1.993221805,1.394678
2636,0.504296776,-2.38536
2637,-0.704576638,0.283193
2638,3.311470949,-1.676985
2639,-3.471471826,-2.425336
2640,1.382331899,-2.62207
2641,-1.742370566,-2.220736
2642,-4.503881969,-0.814421
2643,-4.39213434,-1.215112
2644,6.464666256,-3.651262
2645,2.820808731,-0.771374
2646,-0.725188886,0.095507
2647,-4.254060423,-2.207329
2648,-2.436165894,0.888153
2649,-1.010334827,-1.915636
2650,3.477932682,-1.306724
2651,0.592152791,-2.14908
2652,0.862315347,-0.776495
2653,-0.651124415,-2.586994
2654,4.307617165,1.154584
2655,0.585649022,0.084753
2656,0.519341916,-0.022129
2657,0.911259811,0.360958
2658,3.232099474,-0.665726
2659,-3.974471683,-0.554162
2660,0.75731921,-0.160346
2661,0.647649575,0.399399
2662,2.485107995,-1.600716
2663,-2.266299597,1.227418
2664,-1.823975376,0.264825
2665,1.678482962,-1.007026
2666,0.760702531,-0.575728
2667,5.840671291,-3.850168
2668,-1.353962804,-0.199222
2669,-1.850633491,-2.264545
2670,0.552320226,-1.137638
2671,-2.693178802,-1.387578
2672,-1.641811114,-2.128159
2673,0.053867975,-2.370864
2674,-0.314497984,-2.221555
2675,-2.980585675,-1.54675
2676,4.081757088,-1.883456
2677,1.212835031,0.33767
2678,3.044002848,-1.850002
2679,1.25139777,-1.918986
2680,-2.601693763,-1.544049
2681,-0.366574639,-0.467058
2682,0.278374459,-1.631547
2683,-4.01386731,0.690192
2684,-0.056752457,-0.931411
2685,5.594586904,0.267307
2686,0.006647666,-1.406317
2687,0.380056077,-0.96239
2688,0.745493875,-3.358587
2689,-2.31477775,-1.321171
2690,1.133740046,-0.729893
2691,-0.553178521,-0.450439
2692,-0.353892938,1.024517
2693,-1.983295515,-1.588629
2694,-0.713965409,-1.086955
2695,-4.176133935,-0.794715
2696,-3.891299799,-1.191028
2697,5.266482285,-0.567644
2698,0.495795237,0.923946
2699,2.358713003,0.808993
2700,0.432453611,-0.576779
2701,1.047343915,3.277671
2702,-2.076179739,0.713615
2703,-3.789235133,-2.120739
2704,-0.536991459,0.553166
2705,-3.947582644,-1.664265
2706,-1.682600247,1.86616
2707,2.117860079,1.138065
2708,-0.428854151,-0.001804
2709,-3.064892683,-0.602742
2710,1.111800167,-3.672206
2711,0.822118485,-1.393609
2712,-1.132822128,0.652178
2713,-0.505940987,0.281132
2714,-2.57810613,-3.338533
2715,0.099920513,0.182266
2716,-3.541847072,1.100708
2717,-0.581134628,-0.833703
2718,-2.36778221,-0.321594
2719,1.853191776,-0.515354
2720,0.272418532,-1.547083
2721,4.268839626,-2.121289
2722,-2.591790316,-1.559042
2723,-1.704538311,-4.625742
2724,-1.894433402,0.155256
2725,-3.333468841,-0.814098
2726,-1.074262393,-1.855047
2727,-3.620605665,-1.971029
2728,-2.257198081,-1.005624
2729,-2.638423502,0.04289
2730,0.51593833,0.408657
2731,-0.066765246,0.783461
2732,2.016266101,-2.724884
2733,4.168218081,-0.18722
2734,-2.130311051,4.834552
2735,3.14162632,-1.517027
2736,-0.819330486,-2.259205
2737,5.352416637,-2.711716
2738,0.383874976,0.78214
2739,-0.331584876,1.07009
2740,1.492881926,1.099867
2741,-3.157536438,-0.782482
2742,1.235424957,-1.168103
2743,-4.420304504,0.683417
2744,6.237173591,-3.405363
2745,-1.101596972,2.314307
2746,-4.008476619,0.473823
2747,2.090310889,-4.244519
2748,-1.722715346,-0.609669
2749,-1.859378968,-2.103834
2750,0.462962558,4.140718
2751,-4.249879584,-0.588915
2752,-2.71974694,-1.983512
2753,2.175900344,1.154763
2754,1.818310914,0.008838
2755,1.829598077,-2.763588
2756,-0.794105249,0.60401
2757,0.439746534,0.904105
2758,-3.482268808,1.214259
2759,-1.229785847,-0.094727
2760,-0.656722162,-1.125832
2761,-3.052878705,-0.314312
2762,1.469733802,-0.972627
2763,-0.585972575,-0.467636
2764,-0.39688743,-0.736173
2765,-2.348973378,-1.191756
2766,0.824948832,-0.409207
2767,2.29580948,-1.536082
2768,0.445679475,1.738195
2769,-2.399450129,0.159222
2770,-2.372433087,-1.387122
2771,1.087637664,-1.898927
2772,-2.493480063,0.808619
2773,1.572302647,-0.263623
2774,-1.997917477,-1.686873
2775,0.456676081,-1.013566
2776,1.565547729,-1.367445
2777,5.555217245,-1.77055
2778,1.754698326,-1.468378
2779,-1.677885183,1.584627
2780,-2.71731426,-1.535702
2781,-2.236241148,-0.697
2782,-4.090989168,0.489635
2783,1.432775848,-0.582762
2784,-1.841750583,0.560207
2785,0.70980513,-0.58835
2786,1.363738782,-0.44225
2787,1.606950874,2.131209
2788,-1.681221372,0.116853
2789,-3.427622005,1.044172
2790,-4.237156611,-1.26606
2791,-3.313234281,0.012003
2792,1.21430563,0.354933
2793,0.135859636,0.352493
2794,-0.595513307,-1.202493
2795,-0.696181972,-0.336902
2796,-3.552897499,-2.027939
2797,2.199328798,-2.737508
2798,-3.320762331,-7.157422
2799,0.093003967,-0.811838
2800,-3.798444035,-0.627844
2801,-0.098729797,0.16804
2802,-0.256232594,-0.215607
2803,-4.181421295,-0.360859
2804,2.9881073,-1.268184
2805,1.015304436,-0.76108
2806,-1.42747329,-1.666449
2807,-0.89704044,4.488586
2808,-1.544601472,0.980431
2809,0.463492521,-0.7999
2810,1.318754725,-0.334478
2811,0.712113896,0.224042
2812,-3.570824539,-0.636667
2813,-2.809013494,-2.20154
2814,1.961486074,-0.943722
2815,-2.169510049,-0.024614
2816,-0.592476594,0.731967
2817,0.952031715,-1.115375
2818,-1.181034933,-4.621856
2819,-2.213724751,-0.373669
2820,-4.10066473,-0.758364
2821,1.243743157,-2.299363
2822,-1.826674318,-0.146338
2823,0.289383623,-1.116527
2824,-2.687944191,0.637681
2825,0.411047834,-0.191692
2826,-1.677326715,-1.696858
2827,-0.87827917,-0.560238
2828,2.033856257,-0.719378
2829,-1.260456877,-2.498761
2830,-0.928755346,-0.626557
2831,-0.245409607,-2.294958
2832,5.125956702,-1.32428
2833,-0.550735998,-1.374134
2834,1.211834474,1.388128
2835,0.229571414,0.883892
2836,-2.302333571,1.368959
2837,1.716104571,-1.36983
2838,-2.648482417,-2.713554
2839,-4.298694585,-0.772028
2840,4.248251244,-0.518086
2841,-2.044345943,-0.799796
2842,1.07029955,-1.225967
2843,-1.135676663,-4.257932
2844,-0.979693235,-1.974519
2845,1.70435497,-1.726345
2846,-1.191477937,1.052856
2847,4.59319917,0.5353
2848,0.032390418,-1.094542
2849,1.963914184,-1.813818
2850,-0.437634648,2.782005
2851,1.261846934,-1.165545
2852,2.132943926,-0.668384
2853,0.311490255,2.53602
2854,4.406556073,0.329447
2855,-0.488178975,-2.198879
2856,-3.733005488,1.33852
2857,3.008107957,3.477722
2858,0.088820279,-1.711445
2859,-0.784494538,-0.188195
2860,-0.04828443,0.922397
2861,-2.427592437,-1.268881
2862,2.870623146,-1.536364
2863,2.172128578,-1.126374
2864,-0.426858926,-0.33837
2865,-2.999275074,1.197244
2866,0.111031914,0.077695
2867,1.696166362,-0.827067
2868,1.117546839,3.350802
2869,-2.905246045,-1.321383
2870,-1.872755892,-1.046021
2871,5.449319895,0.682859
2872,1.586868031,1.126221
2873,0.158983574,1.369298
2874,-1.125288106,-0.629941
2875,-1.022347493,0.984685
2876,2.004066171,0.036436
2877,-3.393518111,0.563855
2878,0.955750289,0.918343
2879,-0.045370206,-0.169895
2880,1.741973745,-3.861806
2881,0.955484775,-2.370081
2882,-0.391368876,-0.553923
2883,-3.700866856,-0.706922
2884,2.110692013,-0.417758
2885,0.439819344,1.265085
2886,-2.939615138,-1.427732
2887,1.129665144,-1.524096
2888,3.558704418,0.661707
2889,-2.774667001,-4.384696
2890,0.607242772,0.264993
2891,1.374299372,-0.801481
2892,-0.533515193,-0.787868
2893,3.926444723,0.921531
2894,2.780131234,2.107872
2895,-3.798847542,-0.485964
2896,-1.226279993,-3.007693
2897,0.002059176,-2.464845
2898,4.054033294,-0.38234
2899,-2.645173137,-0.961533
2900,0.218681352,1.091765
2901,-0.539625555,-3.410211
2902,-0.354247057,0.043719
2903,5.001834393,-0.916317
2904,0.959958557,-2.013353
2905,-0.266918162,-0.151365
2906,-1.47096071,-0.346992
2907,1.880192658,-1.0088
2908,2.966405663,0.870621
2909,0.361563408,-0.714781
2910,0.83913242,-0.461257
2911,2.716499716,-1.595966
2912,1.20581587,1.237484
2913,0.222425623,0.032829
2914,-1.420474044,0.106111
2915,-4.223001471,-1.55373
2916,-1.370932892,-0.911109
2917,0.465022845,2.592826
2918,0.839723168,0.854601
2919,0.173738259,-2.965361
2920,1.530473256,0.709572
2921,-0.609364132,-0.927291
2922,0.710827277,-0.013265
2923,-2.924969205,-0.899935
2924,0.666643103,-0.161594
2925,0.758078515,-2.55902
2926,-0.667621569,-1.079938
2927,-1.955404535,-2.123462
2928,0.057978654,-0.611193
2929,2.101212678,-0.993266
2930,0.365491334,1.527154
2931,-3.120218687,0.264587
2932,1.340734059,0.03971
2933,-2.440764413,-0.698094
2934,-0.399272807,-2.0431
2935,-2.204860588,0.509752
2936,-0.416625403,-0.293315
2937,1.778007,-1.51681
2938,0.695970409,-3.057329
2939,1.927802071,1.002097
2940,-1.00716814,-1.091097
2941,-2.285299455,-0.610583
2942,-0.09349641,-1.465902
2943,0.52148335,-1.145551
2944,-0.949885897,-0.174067
2945,1.875167346,-2.645404
2946,-2.593964379,-2.346672
2947,-0.906054757,-1.514339
2948,0.708118499,-1.510969
2949,3.187336757,-3.210582
2950,-1.8920101,-0.648563
2951,0.531954839,-0.433346
2952,2.066518645,-5.318446
2953,2.294604216,-1.578174
2954,-0.040494281,0.404379
2955,-0.728556128,-4.759192
2956,-0.371943151,-1.369845
2957,0.275170081,0.469723
2958,1.114217638,-1.360218
2959,-0.080795217,-1.827519
2960,-0.991312696,-2.937684
2961,-2.723494433,2.95797
2962,-1.965302503,2.823655
2963,-2.032646218,-0.433616
2964,-3.28866981,-1.191969
2965,0.130615264,-1.4029
2966,0.339869228,-1.162637
2967,-0.212451801,-0.021897
2968,-4.061622982,-0.587612
2969,-0.28260706,-1.512669
2970,6.040794873,-1.910278
2971,3.034976418,-3.500043
2972,1.765684839,0.05846
2973,2.179028458,-1.161995
2974,4.726365314,-1.937418
2975,-1.488117504,-0.383285
2976,-3.351265632,1.102656
2977,-2.40449439,-1.727512
2978,0.120141196,-1.054558
2979,4.85766033,-2.574798
2980,1.130584271,-1.016716
2981,-3.038066207,-1.747604
2982,3.421312363,-0.581453
2983,-1.758859822,-1.004138
2984,-1.412929968,-2.145333
2985,1.296362131,-1.651849
2986,-4.189014687,1.341771
2987,0.491613152,-1.962691
2988,-1.119582266,-1.961658
2989,-2.315301734,-3.161377
2990,2.543171754,-1.629982
2991,-0.558904003,0.18551
2992,2.804046069,-1.688351
2993,1.707219961,0.067523
2994,-0.525523323,-0.625154
2995,-2.24889255,2.692003
2996,0.899361106,-1.280808
2997,3.075454355,-0.920503
2998,0.583251044,-1.247127
2999,-3.92542677,0.257824
3000,-0.035223834,-0.724184
3001,-0.935472912,-1.284452
3002,-3.139795613,0.072871
3003,-3.841892552,-4.850495
3004,-2.496984125,-1.060015
3005,-0.376100336,0.379805
3006,1.024215312,-1.074024
3007,-2.33376157,-0.993845
3008,2.809604486,-0.105492
3009,0.945016214,-2.316924
3010,-0.325466054,2.093049
3011,-0.972406178,-0.270304
3012,2.46891459,-3.108985
3013,0.707312531,-1.309734
3014,-3.963278016,0.347782
3015,2.177808531,0.203515
3016,-4.245318643,-2.26894
3017,-0.876559825,-0.215996
3018,-4.187387437,-0.080651
3019,-3.940675621,-1.420669
3020,0.708079122,-2.899636
3021,-4.258056521,-1.457935
3022,1.484710011,1.748028
3023,-0.379580848,-6.374142
3024,-0.753942336,1.176018
3025,-1.197694167,-0.405941
3026,0.921059495,-0.953095
3027,-0.091041365,-0.673248
3028,1.556102458,4.203608
3029,-3.92496328,3.76424
3030,-3.37102489,0.043375
3031,0.565155117,-2.358328
3032,-1.249443962,-0.499169
3033,2.655522462,1.272943
3034,2.939177085,0.762232
3035,3.599223857,0.289441
3036,1.0219731,-1.457279
3037,-3.080917519,2.077233
3038,1.333454842,0.972886
3039,6.605343939,-3.222354
3040,-1.718657113,-0.579925
3041,-0.639022265,-1.53763
3042,1.698714032,-0.553338
3043,0.789641512,0.913084
3044,1.09317668,-1.225481
3045,-0.800846354,2.669303
3046,-1.784844278,0.757407
3047,-3.122138426,4.19714
3048,0.678163433,-0.739307
3049,1.126131662,-2.635667
3050,-3.395510187,-0.480213
3051,-0.350699142,-1.717039
3052,4.122142526,-1.421144
3053,-1.103138579,-0.56618
3054,-1.568809997,1.457623
3055,1.778045722,-1.608061
3056,3.621619166,-1.047452
3057,1.080601685,-0.289928
3058,-4.360113809,0.083752
3059,0.207074286,-1.273158
3060,-4.129109275,-1.272531
3061,-2.49055143,-1.21951
3062,-0.342490594,-1.270893
3063,-0.828180366,-1.492392
3064,-0.083212834,-2.249287
3065,-1.777612206,3.669476
3066,1.191714044,-4.630995
3067,5.839846255,-1.893332
3068,-2.399423301,-1.110531
3069,-3.619956237,-0.364137
3070,-3.355433672,-3.412466
3071,-1.351363564,-0.509365
3072,2.268619643,-2.579914
3073,0.584287001,-1.824424
3074,0.220742502,3.435561
3075,-3.309762528,0.948828
3076,0.99500493,0.209992
3077,-4.195373207,-1.624571
3078,1.110273445,-0.745406
3079,-1.569144303,-1.39178
3080,1.795291177,-2.972305
3081,-0.495755192,0.170206
3082,-0.97207478,0.313451
3083,2.11105184,0.596513
3084,0.294953582,-5.09515
3085,-2.099008796,1.128598
3086,0.31799925,-0.912732
3087,-3.295676613,-3.248899
3088,5.7941549,-1.53304
3089,0.359630841,-0.552685
3090,-3.514796993,0.628769
3091,-2.501916128,0.217498
3092,-3.832011117,0.435812
3093,1.555856681,-0.632255
3094,-0.70734994,3.312146
3095,3.544847607,-1.157256
3096,-1.827726287,-1.873348
3097,0.538419345,-0.368477
3098,-1.256556443,-2.902074
3099,0.007286938,-0.448193
3100,-3.253765055,-2.087624
3101,1.783109692,-3.799151
3102,3.178224538,-1.180954
3103,-1.246490608,-1.35352
3104,2.185261153,1.021484
3105,0.557637818,-0.309047
3106,0.819177854,0.298328
3107,-0.34388771,-2.279739
3108,-1.238966248,1.868307
3109,-0.242801338,-0.833178
3110,1.412580336,-0.853194
3111,0.766473721,1.283957
3112,-1.540672118,-0.984966
3113,0.357260294,-1.368571
3114,1.106021859,-1.869626
3115,-1.313333864,-1.658796
3116,-0.617862998,-1.100087
3117,-0.785706307,-1.264652
3118,0.406884282,0.609158
3119,0.20650729,1.356709
3120,-0.607895461,-1.889611
3121,0.016552408,1.576008
3122,-2.996049704,-2.083171
3123,-2.28962039,-2.750326
3124,6.930231562,-1.641751
3125,3.47279704,-0.869405
3126,-1.399630149,-0.552959
3127,-1.439815346,-5.79634
3128,1.248645984,-1.820293
3129,-0.269077713,0.398565
3130,-2.065988593,-0.546852
3131,-0.171623287,0.630901
3132,-0.146352377,-0.807222
3133,1.099715082,-1.5963
3134,0.641348523,-1.791331
3135,-0.250005478,-0.057356
3136,0.613504261,-0.949787
3137,-0.258312305,-0.248222
3138,0.271845551,-2.758029
3139,-2.756186268,-3.539531
3140,1.349460775,0.42162
3141,2.194664203,-0.707344
3142,0.906979345,-0.500476
3143,0.18181217,-1.31503
3144,-3.111545066,-1.171783
3145,1.266099615,-0.039483
3146,-3.874400031,-0.21957
3147,-2.098318934,-2.530448
3148,-2.684264995,2.003568
3149,-2.37423359,1.202199
3150,0.081754748,1.56232
3151,0.780581739,0.984778
3152,4.636446922,-1.564016
3153,-3.408643364,3.437624
3154,-3.832181821,-5.598752
3155,-1.424487185,-1.481447
3156,0.586409376,-0.612024
3157,-1.908527828,-0.765445
3158,-1.515177877,1.330622
3159,-4.165478509,0.937915
3160,-3.242952319,-1.654237
3161,-3.273518368,-4.893497
3162,-2.623074602,-1.003329
3163,1.319531899,-0.745411
3164,-1.533558741,-0.456999
3165,0.616124853,-0.549965
3166,-1.370866566,-1.627438
3167,-0.792026108,-0.520738
3168,3.249641693,-5.37783
3169,2.898015596,1.013026
3170,0.111439242,1.666452
3171,-1.569882819,-2.906709
3172,-4.115065594,-3.779258
3173,-0.555511979,-0.157348
3174,2.056354632,0.317547
3175,0.07304815,-1.572796
3176,-0.801945675,-0.778504
3177,-1.003960491,-2.990738
3178,0.088364341,0.517911
3179,-1.042798506,0.899472
3180,-4.240998772,-1.441846
3181,-4.067578362,0.142026
3182,1.386742611,1.977992
3183,0.931656085,-1.382567
3184,-1.193913077,-0.889251
3185,4.268844746,-2.678802
3186,-1.423732427,1.549209
3187,-0.412357542,-1.741224
3188,-0.085642427,-1.971533
3189,-2.608153833,-3.501483
3190,-2.210664129,0.459844
3191,-1.364112344,-3.044819
3192,-2.506892428,-1.333357
3193,-1.106739534,-0.74027
3194,-4.218623737,-1.572455
3195,-3.367944306,-0.735122
3196,-2.031459365,0.872396
3197,2.946209632,-1.241346
3198,-1.892872858,0.008842
3199,0.458191233,2.765085
3200,-2.667923516,-0.309005
3201,6.317798102,-1.726033
3202,-1.238469918,-4.152688
3203,-2.017119286,3.6991
3204,5.859418621,-1.162193
3205,-3.692783521,-0.879907
3206,-0.062789205,-2.315959
3207,5.309377713,-1.040397
3208,3.500944705,-5.184813
3209,1.149708312,-2.034808
3210,-2.386920119,-0.72469
3211,0.707382432,1.252915
3212,0.257062646,0.126086
3213,2.098821621,-0.633249
3214,-0.908938062,0.52355
3215,1.424681066,-0.504661
3216,7.627401979,-1.36941
3217,-0.713248084,0.901805
3218,0.657389356,-1.058488
3219,1.889263543,-0.731434
3220,-3.206525355,-1.623181
3221,-2.092219871,-3.319837
3222,5.388312487,0.453075
3223,-0.723472343,-0.378004
3224,0.539752924,0.328321
3225,3.599960993,-3.912953
3226,-2.552572703,-0.852709
3227,-3.641419548,-4.468264
3228,-1.21987826,0.362343
3229,-0.687314698,-0.332905
3230,1.455484121,-0.767437
3231,2.763859984,-3.058812
3232,0.486726705,1.401608
3233,-2.978819044,-0.499798
3234,0.551052171,-1.221632
3235,-1.837929036,0.15279
3236,-1.140508694,-0.390775
3237,4.426993417,-0.329318
3238,5.472025229,-2.839972
3239,-0.080547017,1.769125
3240,3.577843781,-0.610032
3241,-3.830051912,-1.938871
3242,-4.268728725,-4.93922
3243,-2.476116403,-3.261893
3244,4.180166734,0.933687
3245,4.943641146,-1.089219
3246,4.429944296,-1.082031
3247,-0.395419412,-2.129207
3248,1.003480992,-0.554138
3249,-3.887261293,-1.72879
3250,-2.859532503,1.50336
3251,1.307248741,-3.106853
3252,2.160781518,-0.476003
3253,0.516592959,0.218139
3254,1.263533351,-1.522138
3255,0.440235695,-0.204083
3256,-1.393788559,-0.970998
3257,2.707932683,-0.719221
3258,0.568526093,1.414044
3259,1.084114199,0.815622
3260,-0.500865629,0.607037
3261,0.728240314,-3.18912
3262,0.495800716,1.176028
3263,-3.880463368,-1.525349
3264,3.682079565,-0.391429
3265,-0.133129877,-0.943377
3266,-3.865748004,-0.803479
3267,-2.550442624,-1.773926
3268,1.567850825,-6.05019
3269,-1.172930299,-2.601758
3270,2.393226526,-0.663076
3271,0.84623606,-2.841278
3272,-3.378698409,0.06412
3273,-2.21878178,-1.689043
3274,0.033557849,-1.415434
3275,-1.458550186,-3.340059
3276,-1.10918016,0.247467
3277,2.09931798,0.567355
3278,-0.598944214,-0.765614
3279,-2.191692231,-0.299771
3280,0.66561022,-4.567309
3281,-1.515373521,-1.398741
3282,0.095885145,-2.130118
3283,5.778126214,-0.603419
3284,0.876801269,0.324885
3285,0.684247295,-1.714392
3286,-0.427554889,2.343946
3287,6.32134292,-0.109438
3288,0.512092339,-1.114154
3289,-4.318231252,0.554755
3290,-4.066392639,0.184848
3291,-4.028460488,-0.488998
3292,-0.83477902,5.009122
3293,-3.451919191,0.092375
3294,-3.443145797,-2.715513
3295,-1.342252073,-0.591286
3296,1.291928316,-2.130934
3297,-1.834160806,-0.809649
3298,-0.951545994,0.839231
3299,3.566839323,-1.327131
3300,1.035323389,-0.626729
3301,-4.061103319,-1.176571
3302,-3.72925978,-1.224139
3303,-4.008247039,0.148881
3304,0.385971394,-0.288145
3305,4.418995208,-1.627788
3306,0.122903362,-0.433562
3307,-4.282353433,-1.456654
3308,-2.867407449,-1.355731
3309,4.687395544,2.408479
3310,0.534077908,0.484185
3311,3.25173534,-0.410586
3312,-0.47465729,-2.688223
3313,1.388487435,-0.710731
3314,-4.304134683,1.335019
3315,1.663930235,-3.213695
3316,1.337260629,-0.582575
3317,-3.669293527,-3.182366
3318,-2.813744871,-1.691284
3319,-2.678192427,4.247744
3320,-0.856508867,0.039276
3321,-4.107917059,-0.938162
3322,1.130054556,-0.471596
3323,-2.847138565,2.647666
3324,-0.824642607,-0.393885
3325,1.300579755,-0.693476
3326,-1.480716389,-1.551961
3327,0.107218894,-0.681591
3328,0.653041368,-0.780662
3329,1.164260151,-0.178682
3330,1.248066288,-0.606482
3331,0.914778745,1.35746
3332,0.352904553,-1.273912
3333,0.919521809,-1.986317
3334,-3.755639374,-0.62681
3335,5.96413504,0.38587
3336,0.966933438,0.176613
3337,-3.758366681,-0.006129
3338,-0.404390708,-2.487011
3339,-0.008689515,-1.232374
3340,0.747659318,-1.677112
3341,-0.255045432,-1.951087
3342,4.313845506,-0.468838
3343,0.285039373,-1.094768
3344,5.113295507,0.030022
3345,3.315990823,0.519972
3346,1.352322017,-1.064535
3347,1.357760181,-1.443292
3348,-1.311612331,-1.007563
3349,-2.286028339,-0.635172
3350,0.219217874,-0.729507
3351,3.355688357,-2.590663
3352,-2.993662887,3.513446
3353,-1.944919595,-6.08571
3354,-4.305898453,0.65528
3355,2.31037088,-0.780086
3356,5.097150516,-2.497823
3357,-0.671109613,-0.890382
3358,1.725754687,-0.699098
3359,-0.916652053,1.092734
3360,-0.665372118,-2.84454
3361,-1.667795029,-4.169293
3362,0.161223148,-1.1756
3363,-2.991938368,-0.46192
3364,4.294403668,-0.8426
3365,0.088495466,-1.462905
3366,4.873722517,-1.282774
3367,0.313126528,0.598152
3368,-0.920261273,-2.357044
3369,-1.217475175,0.990932
3370,-3.403154076,-0.94905
3371,4.336192361,0.835656
3372,1.195055256,-0.04775
3373,-0.240038015,-0.512003
3374,0.919259885,4.708057
3375,7.682131508,-3.78902
3376,0.597204253,-0.75674
3377,0.648564541,-2.118899
3378,1.805194242,0.551667
3379,1.133975032,-0.758531
3380,-0.408811497,0.696994
3381,0.762771029,-0.478718
3382,4.753529819,-2.98062
3383,-4.320454398,-0.733709
3384,1.072999552,-1.952176
3385,-0.608771591,-0.884276
3386,-0.396756439,-3.206999
3387,-2.477052889,-2.126909
3388,-2.220986207,-0.771918
3389,0.347191306,0.072625
3390,1.466395326,-0.076702
3391,-1.003531372,-0.53245
3392,0.176986592,-1.024962
3393,-4.437127262,0.804149
3394,-1.382748735,-1.192596
3395,-1.423827898,-1.13529
3396,-3.453279496,0.270729
3397,1.384610323,-0.070015
3398,-3.202912608,1.648748
3399,-4.03411575,-2.136908
3400,0.627949312,-1.88434
3401,3.432536516,-0.720134
3402,1.386382801,-2.283778
3403,-2.893092059,-0.883487
3404,-2.457677965,-0.5305
3405,0.941728031,-1.417699
3406,2.124712754,-3.094527
3407,0.126773074,-0.43826
3408,-1.671396692,-0.402873
3409,-3.361695149,0.111052
3410,-1.189516127,-0.783398
3411,-3.348910663,-1.692837
3412,-4.219226226,-1.675634
3413,-3.848728836,-2.186111
3414,0.713427129,-0.697293
3415,1.023412226,-3.186839
3416,0.086754868,-2.671402
3417,-1.111640342,-1.61159
3418,0.502021018,0.790834
3419,-2.701842332,-2.164302
3420,0.046640167,-1.735066
3421,3.943150254,0.665569
3422,-0.08166486,-0.175345
3423,0.286956436,-0.7236
3424,-0.451546602,-0.160745
3425,-1.589052486,-0.517697
3426,1.499454338,-0.636615
3427,-1.550186896,-0.081646
3428,-0.884495913,-0.239143
3429,-3.966675517,0.080531
3430,2.709480316,0.096392
3431,0.53813816,-5.629019
3432,0.470656986,-1.40335
3433,-0.709277017,0.040676
3434,-0.424211375,-1.066189
3435,1.626060091,-0.657008
3436,3.136400872,-0.705434
3437,3.50644608,0.979315
3438,2.240605975,0.088079
3439,-1.764967562,-2.289122
3440,0.844738178,-1.304652
3441,-1.40734702,4.423173
3442,1.199799389,-0.145106
3443,-2.879645911,1.593252
3444,-1.286424688,-0.156133
3445,5.789797618,0.591435
3446,4.048384201,-1.059631
3447,-3.808099717,-1.55993
3448,-1.556249812,-0.91928
3449,0.856065321,-1.348464
3450,3.182515465,-1.600486
3451,-2.176437872,0.984928
3452,-1.699908054,-1.02705
3453,-0.355631031,0.368177
3454,0.680193313,0.071385
3455,3.260084804,-0.422289
3456,-3.307345097,-0.66695
3457,0.469164079,-0.812392
3458,-3.876553701,-2.717133
3459,1.1183981,-1.198934
3460,-4.210032042,-0.740328
3461,0.745158076,1.030413
3462,-1.867562445,3.128243
3463,4.45221631,-2.82695
3464,0.060300806,-1.108789
3465,0.722669398,-4.182254
3466,-4.133335351,-2.442894
3467,-4.068579475,0.256111
3468,-3.414697857,-0.469372
