id_train,x,y,z
14241,0.097017,0.603372,-2.480079
17120,0.124437,0.820645,-0.333974
55380,0.468437,0.306569,-0.193868
19166,0.593668,0.973968,-1.140059
38113,0.555947,0.475746,-0.480361
7254,0.521096,0.57348,0.836204
34797,0.796872,0.563485,0.06215
30479,0.875608,0.985748,-1.936703
24618,0.027237,0.067475,-1.75754
22044,0.21326,0.458442,0.998029
23399,0.761501,0.962493,-2.083948
84196,0.393088,0.970428,-0.563325
27821,0.649271,0.408774,-1.361948
40327,0.925658,0.32958,-3.98497
6394,0.731533,0.566461,0.688709
22405,0.831739,0.099123,0.900774
41150,0.64477,0.806821,0.414893
63959,0.397024,0.642725,0.328938
67531,0.743084,0.53431,0.562967
67565,0.29218,0.038636,1.885266
34927,0.427604,0.303853,-0.535977
17332,0.475654,0.332082,0.054383
58620,0.288167,0.925536,-0.413389
68101,0.749554,0.171191,-0.121537
70994,0.982132,0.275578,-1.821725
80112,0.27541,0.12224,0.791051
51463,0.959457,0.874983,-1.580809
76283,0.471366,0.898436,-0.465352
33439,0.067811,0.055711,-3.206871
2344,0.390265,0.686259,-0.147942
47410,0.087114,0.065431,-2.28523
51429,0.033036,0.251713,-2.624179
17482,0.405264,0.637827,0.417489
68389,0.075273,0.352392,-1.372427
52886,0.333486,0.843442,-1.074887
52887,0.433982,0.360388,-0.159244
16426,0.011383,0.112917,-1.929698
11650,0.5122,0.330571,-0.713741
4752,0.431403,0.675898,-0.014113
12333,0.529473,0.710719,0.511973
86462,0.845747,0.528511,-0.75356
16771,0.12108,0.282185,-2.106996
23548,0.898665,0.086534,0.623431
75911,0.592142,0.139605,0.077586
84703,0.719844,0.302083,-1.768519
43612,0.396384,0.06128,3.691996
71063,0.931228,0.598398,-1.590194
69973,0.408225,0.614786,0.082972
15679,0.683391,0.354528,-0.798368
7951,0.642939,0.663676,1.131551
46023,0.472419,0.681941,0.565216
48656,0.212604,0.79382,-0.583166
53043,0.475105,0.645228,1.202644
53237,0.320455,0.068238,1.796611
64520,0.645197,0.811688,0.423851
20564,0.07628,0.469017,-4.459955
31311,0.737835,0.690303,1.249197
49144,0.272236,0.071061,-0.36751
1355,0.663661,0.609812,0.97259
38328,0.881254,0.74519,-1.227996
75284,0.911009,0.216754,-2.174592
53682,0.546548,0.831373,0.29775
74449,0.762875,0.389837,-0.020343
83651,0.036881,0.746075,-2.915283
36648,0.651164,0.430076,-1.038197
2461,0.795682,0.324193,-1.423022
80033,0.844007,0.21413,-1.693514
49749,0.024109,0.867994,-2.923092
37719,0.695079,0.467842,-0.483842
46675,0.878782,0.562997,-0.839616
28129,0.960616,0.486305,-2.555351
40150,0.06067,0.827405,-1.503665
52158,0.344961,0.736004,-0.849954
66965,0.802792,0.121584,1.224086
29101,0.847776,0.738827,-1.025896
50432,0.965743,0.604959,-1.184817
52798,0.677348,0.281239,-1.183091
6147,0.36965,0.052094,2.803399
71751,0.969894,0.096574,1.479172
37141,0.906096,0.604044,-1.468077
84920,0.069917,0.820737,-1.322373
73983,0.081392,0.369406,-2.040828
59886,0.226169,0.895491,-0.866448
22279,0.759121,0.976165,-2.128097
21181,0.86688,0.776638,-1.113909
67148,0.266056,0.158495,0.114603
27679,0.416876,0.217075,-0.483654
56788,0.207446,0.243442,0.008147
88346,0.374945,0.981598,-0.46117
33982,0.797436,0.594415,0.761695
5431,0.302098,0.875624,-0.749013
13865,0.887984,0.349645,-2.804589
87466,0.982864,0.215671,-2.157349
58923,0.985763,0.908919,-1.628118
7108,0.723491,0.36788,-0.593982
1728,0.166522,0.159762,-5.385767
62537,0.406363,0.03212,3.428691
58766,0.37792,0.714031,-0.730491
68290,0.320485,0.714549,-1.050775
37556,0.139528,0.759899,-1.589122
24583,0.308003,0.837476,-0.868367
83369,0.250797,0.504067,0.36344
8615,0.89691,0.061799,0.154034
49763,0.434745,0.082963,3.366698
17611,0.583093,0.714885,0.610791
47915,0.940993,0.145769,-0.620807
17968,0.297749,0.686946,-0.989047
80997,0.34789,0.682353,-0.980322
38483,0.064057,0.236927,-2.834188
85025,0.215763,0.596674,-1.540436
23856,0.614755,0.363363,-1.536102
29010,0.393683,0.966827,-0.617871
5353,0.781842,0.335546,-1.45627
51121,0.163561,0.80589,-0.637864
32185,0.628946,0.414801,-0.871132
36039,0.323003,0.189975,1.809205
64957,0.44416,0.087205,2.75169
71412,0.358053,0.797726,-0.668688
77543,0.209323,0.212299,-2.843256
16652,0.947356,0.243854,-2.536707
89590,0.744076,0.257832,-1.368796
27968,0.235691,0.89633,-0.761376
24903,0.993332,0.742473,-1.289836
22233,0.889158,0.16936,-0.343066
89084,0.450477,0.07747,3.350983
3920,0.610788,0.594247,1.556684
32293,0.868818,0.71873,-1.332791
13915,0.058534,0.546822,-2.405388
60238,0.906264,0.212039,-1.701477
15934,0.806287,0.277119,-2.308743
89531,0.545251,0.278843,-0.566068
1860,0.493538,0.654215,1.149049
76993,0.002518,0.39649,-3.33352
11458,0.319097,0.388952,1.751998
58109,0.382986,0.242451,-1.972225
17471,0.986496,0.499748,-2.158041
60392,0.124315,0.582162,-1.885318
32125,0.285679,0.566033,-1.253303
16200,0.756451,0.62974,1.090311
28520,0.38085,0.068254,3.572456
12814,0.418555,0.917144,-0.660097
86106,0.98822,0.045212,1.625209
32148,0.307668,0.954253,-0.205991
49929,0.854368,0.313161,-2.218358
24948,0.347768,0.695354,-1.224512
74835,0.834745,0.976104,-1.889698
17385,0.944015,0.966827,-1.335755
38919,0.591348,0.401236,-0.526676
87657,0.17406,0.385946,1.950448
47687,0.927062,0.745312,-1.451012
26487,0.004639,0.728069,-1.743703
77703,0.764797,0.579507,1.040228
25843,0.690349,0.970535,-1.793906
50527,0.366537,0.626474,-0.411012
761,0.166766,0.97998,-0.535599
6861,0.111376,0.346075,0.541199
264,0.831327,0.558816,-0.355393
69089,0.991775,0.108965,0.819407
64423,0.114534,0.63566,-2.808712
57264,0.596979,0.467475,-1.054279
15827,0.414054,0.4804,-0.907889
58935,0.742245,0.531914,0.596449
42004,0.461265,0.575937,0.398207
86358,0.779843,0.595712,0.715283
73697,0.925399,0.606134,-1.696288
76670,0.791424,0.595758,0.78692
9016,0.137057,0.773449,-1.238982
37980,0.028931,0.493904,-3.780462
88248,0.88397,0.557534,-0.9422
48705,0.516152,0.074739,1.153498
72493,0.52221,0.11194,0.909387
6474,0.551461,0.009125,-0.688463
79240,0.802228,0.49572,-1.175489
26753,0.907546,0.546288,-1.836722
6562,0.814649,0.117586,0.796459
57853,0.521416,0.767773,-0.039517
36818,0.496132,0.549401,0.60869
19077,0.751522,0.918914,-1.6277
47637,0.082765,0.61033,-2.220539
83153,0.158389,0.425299,0.927771
10341,0.21857,0.494789,0.249185
1197,0.456764,0.021454,2.454801
18576,0.253864,0.310018,1.063695
87231,0.191409,0.57322,-0.942901
80131,0.869139,0.648219,-1.156743
47971,0.859556,0.086198,0.638627
75952,0.419074,0.033783,4.663449
26764,0.317632,0.286122,-0.38606
78075,0.50248,0.75227,-0.028809
58432,0.751461,0.304738,-1.600941
86099,0.797009,0.048127,-0.518045
40466,0.896529,0.241062,-1.50188
26001,0.862333,0.098955,0.731074
66620,0.87599,0.385748,-2.104215
81650,0.010849,0.420066,-4.026093
17229,0.000427,0.042161,-0.926191
42873,0.467903,0.568872,0.290977
9287,0.119295,0.671122,-2.874783
5763,0.921828,0.262501,-2.506661
70567,0.213367,0.598123,-1.406624
38189,0.222477,0.712062,-0.843392
37765,0.849165,0.313115,-2.077466
75442,0.475135,0.874495,-0.464511
84406,0.732326,0.673869,0.992155
88455,0.818784,0.75285,-0.607492
31782,0.488365,0.483833,-0.180495
88190,0.526482,0.650355,1.67811
34948,0.875669,0.657404,-1.313741
48459,0.015076,0.87245,-3.120707
62395,0.153506,0.490013,-0.809279
36434,0.950317,0.183658,-1.293318
4518,0.625269,0.845869,0.168829
39053,0.229435,0.016327,1.960111
83290,0.594934,0.350698,-1.373532
14477,0.887572,0.67657,-1.032204
29137,0.275059,0.850889,-0.572103
17745,0.642451,0.642832,1.319995
7188,0.663951,0.223056,-1.826033
34514,0.024765,0.570336,-5.058562
18287,0.165423,0.83035,-0.515546
33046,0.896498,0.547417,-1.505172
36854,0.305638,0.664012,-1.520427
31262,0.351385,0.142458,3.96426
32708,0.064698,0.68101,-2.363842
88156,0.867979,0.913664,-1.863573
14580,0.062211,0.591272,-4.165985
46701,0.821424,0.654688,-0.481512
8137,0.684092,0.540505,0.255563
53310,0.632227,0.449592,-0.653819
61805,0.327031,0.941711,-0.24564
45482,0.714214,0.488045,-0.72713
2728,0.737377,0.405646,-0.825927
73408,0.631342,0.912428,-0.509848
20825,0.611154,0.560937,0.942168
59073,0.231769,0.616724,-1.701837
9461,0.902998,0.991562,-2.002609
23781,0.045991,0.853437,-2.048494
59277,0.729351,0.691768,1.266686
49923,0.669276,0.263935,-1.956157
16522,0.197925,0.811139,-0.435656
12247,0.535744,0.738979,0.177002
55796,0.137362,0.929473,-0.885285
11388,0.382025,0.462089,0.248822
13149,0.950958,0.169894,-1.043162
56881,0.822629,0.629389,-0.05873
60327,0.145617,0.089143,-3.264098
50733,0.031907,0.110735,-2.71379
48797,0.263371,0.908919,-0.621101
27664,0.27483,0.618769,-1.424079
41552,0.080858,0.864958,-0.981598
370,0.749813,0.226093,-1.483529
85651,0.385199,0.239338,-1.396928
27030,0.400244,0.351675,-0.025376
78753,0.843351,0.162188,0.17396
55202,0.406043,0.28191,-0.525456
1290,0.332464,0.832456,-0.913177
41427,0.565148,0.179477,-1.705356
40519,0.355627,0.847501,-0.76253
63133,0.915572,0.188617,-1.515265
10454,0.402731,0.061616,4.209548
30717,0.773404,0.710353,0.253646
81447,0.121492,0.999344,-0.749545
86371,0.537285,0.938033,-0.458795
81793,0.103319,0.200443,-7.499677
88485,0.778637,0.992111,-2.097335
68137,0.207324,0.594202,-1.494245
63539,0.937804,0.284398,-3.088312
69313,0.011276,0.61091,-5.813033
50642,0.273671,0.873396,-0.688993
61791,0.670069,0.432593,-0.772205
80254,0.055177,0.655268,-2.776769
42832,0.02594,0.076555,-1.414787
67232,0.34313,0.851087,-1.052907
8392,0.91107,0.963226,-2.061908
4071,0.837736,0.120256,0.896704
72296,0.372732,0.242069,-1.622761
21074,0.59794,0.276905,-0.80174
9182,0.753017,0.424414,-1.182846
36742,0.840375,0.982422,-1.743671
83916,0.686275,0.623896,1.05227
16943,0.073472,0.647288,-2.718878
17563,0.393759,0.762814,-0.180249
66495,0.993027,0.063691,1.269026
6755,0.900191,0.988769,-2.041026
35906,0.016358,0.819501,-2.400378
2360,0.58851,0.392172,-0.934465
87118,0.16289,0.639277,-2.472987
14008,0.052659,0.088701,-2.907933
30970,0.204059,0.120363,-3.687715
63685,0.025879,0.817578,-2.381596
53599,0.960266,0.494179,-2.46654
46875,0.784665,0.904402,-1.317318
23908,0.803464,0.820844,-1.011398
52640,0.11281,0.308782,-1.256718
55086,0.142321,0.910323,-0.836628
22598,0.842786,0.367346,-2.342556
19447,0.054047,0.979553,-0.74512
52046,0.701549,0.004059,-0.434229
7277,0.892012,0.050019,-0.253706
14903,0.592691,0.887358,-0.250971
87855,0.339864,0.8589,-0.948897
29349,0.614588,0.099657,-0.47548
65276,0.091936,0.417762,-1.69382
11820,0.22182,0.062165,-0.202354
30112,0.664881,0.200595,-1.289986
11148,0.508812,0.696727,0.607255
26654,0.633509,0.841245,0.121648
83905,0.976135,0.023102,1.82667
76060,0.864729,0.203906,-1.311675
84938,0.216587,0.931395,-0.63636
29145,0.621881,0.910674,-0.438043
11959,0.733333,0.867155,-0.860467
3112,0.260853,0.396674,1.933599
75316,0.63859,0.052689,-2.502374
62644,0.155291,0.70222,-2.728093
46313,0.416892,0.986038,-0.840397
35166,0.266026,0.319493,0.421294
12433,0.740948,0.828031,-0.062673
85079,0.527901,0.577798,1.024978
13483,0.047776,0.743114,-2.985677
31432,0.152071,0.76408,-1.553504
57759,0.489616,0.942336,-0.699334
46241,0.867033,0.582635,-0.902375
71363,0.591669,0.420752,-0.746681
36743,0.244511,0.201099,-0.441423
58002,0.47158,0.064027,2.871243
11943,0.393317,0.416068,0.899564
87024,0.977432,0.898466,-1.665746
81321,0.441123,0.162585,2.135911
40530,0.147768,0.183581,-5.089768
8634,0.556588,0.22652,-2.22385
57887,0.352071,0.539971,-0.84687
13193,0.276692,0.751446,-0.14112
50562,0.390021,0.179294,2.073714
62483,0.382528,0.793408,-0.260742
33792,0.644877,0.066728,-1.839551
51378,0.392813,0.026459,2.942011
39733,0.129747,0.852232,-0.869822
86878,0.119112,0.900237,-1.155308
60304,0.507271,0.483635,0.275531
19879,0.757885,0.59382,1.12799
74983,0.389822,0.552941,-0.523445
79499,0.335882,0.421714,0.670576
65023,0.115358,0.538384,-1.062885
18851,0.60528,0.32314,-0.172823
13937,0.436774,0.35436,-0.28539
68860,0.575509,0.899748,-0.556741
61768,0.732464,0.209751,-0.822139
64135,0.272114,0.740063,0.007062
87802,0.31284,0.442344,1.122639
50361,0.41828,0.194614,0.4935
30546,0.739193,0.699825,1.307604
8104,0.427955,0.599832,0.544159
2914,0.917006,0.871687,-1.758974
76312,0.231388,0.585824,-1.974647
80739,0.311452,0.765591,-0.143334
83612,0.248768,0.867124,-0.642331
46009,0.332982,0.699001,-1.273826
39417,0.338201,0.719722,-0.963227
65720,0.579416,0.879576,-0.030917
2695,0.368444,0.07451,4.067075
87761,0.93196,0.262547,-2.355088
22546,0.267124,0.184161,1.209961
34695,0.359167,0.222873,0.728645
59038,0.092378,0.429572,-2.624668
27513,0.106172,0.657343,-2.597982
31095,0.399268,0.940826,-0.611108
32616,0.618753,0.524697,-0.080246
17743,0.408865,0.194919,0.69755
7573,0.367529,0.907378,-0.4064
16633,0.518624,0.737514,0.18722
47874,0.546426,0.133211,-0.552064
58072,0.05861,0.803723,-1.238796
81277,0.152728,0.965743,-0.908741
29647,0.257267,0.579385,-1.361806
87620,0.989929,0.253071,-1.698581
88447,0.896345,0.708751,-1.253552
64634,0.067506,0.749615,-2.323053
11590,0.089921,0.221439,-3.835504
54599,0.88455,0.866865,-1.784152
35565,0.028931,0.453056,-5.334592
75554,0.326024,0.799039,-0.797394
37022,0.144762,0.722835,-2.345401
4937,0.254841,0.44416,0.701753
85420,0.443473,0.51809,-0.909262
78949,0.716655,0.99942,-2.071334
6197,0.099107,0.699214,-2.019688
52117,0.155352,0.046113,-1.447959
24313,0.302434,0.708843,-0.804798
74490,0.708736,0.319387,-1.422134
3961,0.733211,0.692027,1.299603
71629,0.75256,0.623194,1.259125
37846,0.012116,0.765072,-2.656214
68120,0.487633,0.361318,-0.143721
57645,0.768582,0.008988,-0.884652
59446,0.736248,0.00206,0.103468
22220,0.032517,0.376287,-3.758338
55591,0.965896,0.799115,-1.534899
66649,0.746822,0.503212,-0.376403
46530,0.204227,0.568353,-1.139609
38883,0.317922,0.507256,-0.452748
46483,0.133196,0.546639,-1.634573
56818,0.54818,0.569177,1.237999
23139,0.7337,0.395026,-0.420898
64578,0.168902,0.4206,1.523411
74436,0.524437,0.399542,-1.19479
54445,0.386084,0.408621,0.940667
8397,0.819593,0.843854,-1.29326
56392,0.166613,0.273121,-1.645299
79056,0.568994,0.125475,-0.381466
25989,0.624277,0.323995,-0.661919
65067,0.389761,0.135973,4.447946
85234,0.060578,0.76701,-1.499728
53800,0.441047,0.966705,-0.924499
35504,0.24094,0.981399,-0.562063
64509,0.67454,0.965698,-1.594952
77631,0.084108,0.532784,-1.60434
65098,0.664622,0.244953,-1.934969
30171,0.636774,0.234531,-1.986082
63703,0.14461,0.396201,1.251872
22545,0.606287,0.606455,1.251531
10982,0.218936,0.308644,1.861198
80225,0.134569,0.849775,-0.806454
19508,0.404303,0.954604,-0.636613
82653,0.358267,0.803922,-0.797503
47139,0.137194,0.590845,-2.212966
31936,0.115862,0.230961,-3.282786
62576,0.642924,0.849744,-0.055965
9876,0.328603,0.516686,-0.317171
24508,0.200916,0.526406,-0.205201
83920,0.704372,0.7308,1.216182
77581,0.471794,0.666377,0.842397
9850,0.98584,0.85658,-1.361388
56866,0.093095,0.464866,-3.669425
15883,0.562707,0.398474,-0.279114
57202,0.874647,0.915511,-2.009559
59312,0.775113,0.372869,-0.485677
71602,0.652598,0.332113,-1.422308
5910,0.247944,0.130312,-0.734881
79341,0.593896,0.881453,-0.12432
5048,0.054887,0.076371,-2.890831
22017,0.399405,0.083711,3.991453
24534,0.798871,0.518456,-0.654957
6451,0.105257,0.320302,-0.786936
80874,0.202792,0.638544,-1.415558
11358,0.516304,0.031937,1.526831
23654,0.760815,0.689204,0.684526
57581,0.342947,0.675593,-1.006392
73405,0.606378,0.888121,-0.177582
46185,0.235966,0.718807,-0.35934
6484,0.6598,0.648264,1.325373
32987,0.614191,0.150042,0.549107
20361,0.784054,0.401556,-1.277762
83080,0.554116,0.915648,-0.788626
35139,0.719997,0.930098,-1.705786
31975,0.590753,0.849821,-0.064868
66045,0.407736,0.320027,-0.266912
64775,0.224872,0.191821,-2.774755
55129,0.620768,0.912718,-0.431238
18365,0.754269,0.886976,-1.060867
4620,0.877836,0.99321,-1.949042
47387,0.319203,0.800366,-0.741741
28607,0.168475,0.633555,-2.087673
46109,0.298528,0.443748,0.949694
17812,0.185061,0.901137,-1.132916
89716,0.161456,0.893874,-1.025645
59278,0.766018,0.332509,-1.323424
63176,0.783734,0.285878,-2.166937
65928,0.250523,0.462486,0.803205
84084,0.163149,0.790219,-1.266211
80525,0.00499,0.223301,0.100278
4776,0.175128,0.020294,-2.449914
73669,0.080201,0.295552,-2.554602
16024,0.458747,0.958633,-0.789005
24179,0.001099,0.291508,-2.897246
14561,0.76202,0.808057,-0.186687
52837,0.976791,0.669657,-1.37932
37660,0.635569,0.410575,-0.945302
81038,0.167605,0.433036,1.386412
86756,0.551354,0.572732,1.265421
79842,0.535103,0.208759,-1.721686
42684,0.789441,0.128008,0.881269
76153,0.106676,0.756466,-2.528075
27768,0.818708,0.026658,-1.243897
28188,0.755993,0.034119,-0.778497
1023,0.205936,0.418647,2.230609
50259,0.427268,0.193072,0.56756
14871,0.825925,0.556909,-0.375176
2614,0.006668,0.143755,-0.92255
76744,0.878126,0.406027,-2.053648
35191,0.386007,0.149432,3.297917
30332,0.823926,0.5664,-0.110032
29904,0.884016,0.932372,-2.235628
45217,0.129946,0.419913,-0.29768
6449,0.254704,0.75787,-0.068389
94,0.838163,0.397879,-1.823126
39350,0.355749,0.740414,-0.707255
50978,0.771664,0.049653,-0.389061
86234,0.671153,0.934447,-1.164727
62558,0.584131,0.136934,-0.117073
340,0.951476,0.44744,-2.764863
27658,0.685588,0.790112,0.276356
58527,0.494652,0.721782,0.21107
61966,0.481331,0.499245,-0.427196
43061,0.528542,0.463005,-0.024399
6636,0.100053,0.529366,-1.648489
81235,0.244251,0.471275,1.012598
14584,0.589441,0.178943,-0.609825
59558,0.033738,0.724666,-2.302983
3970,0.461418,0.085634,2.946111
78963,0.796139,0.491508,-1.206381
70743,0.286595,0.434424,0.80916
71653,0.428077,0.938384,-0.643105
43828,0.240803,0.146166,-1.95945
28765,0.85098,0.300969,-1.55474
60706,0.720562,0.036866,0.364599
28513,0.286671,0.917128,-0.52712
42549,0.745022,0.549355,0.755273
87679,0.477424,0.348592,0.563894
16871,0.287816,0.123507,1.272812
81172,0.608438,0.26865,-1.275519
55186,0.287877,0.891386,-0.506986
39511,0.689281,0.789715,0.402498
88930,0.073777,0.168582,-3.28692
80313,0.843473,0.97554,-1.909204
34318,0.4262,0.339025,-0.644431
66960,0.931304,0.358846,-3.661003
55734,0.093172,0.856092,-0.922558
51825,0.571359,0.016938,-0.815538
71251,0.538552,0.118746,0.349786
18367,0.889036,0.911131,-2.26708
15089,0.199847,0.216388,-2.913176
49284,0.10988,0.433341,-1.554844
482,0.320027,0.505226,-0.391878
37171,0.365454,0.670695,-0.397386
45285,0.54226,0.363638,-0.640188
23746,0.177447,0.934752,-0.568142
26102,0.733043,0.616129,1.397426
57045,0.926604,0.916518,-1.993558
9340,0.058717,0.062684,-3.6983
62093,0.475227,0.717967,0.458624
81591,0.185428,0.743908,-1.532393
58456,0.910201,0.276371,-2.205335
62752,0.229618,0.613733,-1.570603
4881,0.66389,0.131899,-1.430257
34315,0.227771,0.904585,-0.849784
60525,0.325368,0.806683,-0.836025
19649,0.756313,0.926284,-1.75469
7030,0.309834,0.419013,1.173924
33502,0.428672,0.822263,-0.239968
28997,0.219852,0.122042,-2.659738
34279,0.051774,0.503792,-3.543253
8931,0.108309,0.497322,-1.932998
23516,0.453834,0.846693,-0.692913
76088,0.907073,0.688579,-1.166144
5372,0.301106,0.895216,-0.513833
63386,0.05864,0.120958,-3.333922
4623,0.493553,0.776425,-0.198964
9299,0.241764,0.649409,-1.39754
14828,0.011536,0.010559,-2.935142
59623,0.215335,0.039719,-0.573459
84488,0.635218,0.679957,1.046707
69323,0.271962,0.64123,-1.220703
5849,0.395941,0.94905,-0.586512
6879,0.021042,0.352804,-3.068868
79757,0.90695,0.216327,-2.067134
82914,0.736492,0.794018,0.240558
15922,0.036652,0.578943,-4.639009
81007,0.632914,0.322332,-0.742203
84117,0.576333,0.023972,-1.282935
43570,0.00209,0.616754,-6.013989
86139,0.898634,0.780255,-1.339509
77234,0.903258,0.335225,-3.366333
37769,0.367285,0.947494,-0.5436
6161,0.150988,0.682094,-3.054951
62466,0.323598,0.302342,-0.108691
72982,0.295537,0.28983,-0.718567
65454,0.69308,0.697688,1.820128
73264,0.100084,0.048447,-2.829607
54244,0.609369,0.300282,-0.587837
66705,0.331945,0.964096,-0.150876
31356,0.308614,0.713298,-0.837967
82733,0.061128,0.842969,-1.579428
55761,0.489601,0.562036,0.792389
79106,0.671138,0.620722,0.936481
77084,0.279728,0.966598,-0.329788
38873,0.331914,0.9691,-0.252982
15720,0.938598,0.721523,-1.248061
29492,0.548409,0.342275,-0.795842
69746,0.311803,0.259403,-0.473542
17461,0.773663,0.958556,-2.090913
7860,0.306538,0.054856,1.295364
30194,0.597223,0.937743,-0.817144
25998,0.134859,0.599786,-1.754807
42256,0.699092,0.106661,0.032367
24783,0.913344,0.354757,-3.175685
29505,0.39617,0.023835,3.055924
13197,0.077546,0.101259,-3.831673
2254,0.790585,0.130159,0.922686
86573,0.255039,0.532158,-0.798054
78626,0.060655,0.518868,-2.473271
677,0.855909,0.093156,0.984472
25345,0.7299,0.638682,1.204457
11579,0.488396,0.46833,0.110816
9359,0.229786,0.036835,0.645162
65357,0.327138,0.526253,-0.643926
10818,0.119493,0.647181,-2.687733
17405,0.601984,0.370855,-1.329281
1327,0.219089,0.143542,-4.01875
81549,0.289357,0.896529,-0.469163
46203,0.405386,0.197375,0.713465
15512,0.384329,0.959869,-0.420479
28953,0.893996,0.615702,-1.422724
13585,0.40209,0.86479,-0.72683
48826,0.726543,0.259159,-1.685583
87007,0.862867,0.901396,-1.660438
25726,0.83743,0.638025,-0.400935
52991,0.813199,0.732418,-0.540085
39046,0.522942,0.291478,-0.115388
79843,0.84332,0.789471,-0.795439
30996,0.707012,0.844022,-0.128942
14432,0.278691,0.894911,-0.640005
3882,0.016876,0.071611,-0.751615
64267,0.950973,0.004105,1.081787
56677,0.799603,0.285115,-1.991512
54464,0.152102,0.82089,-0.643973
5087,0.761776,0.55903,0.990204
65888,0.158618,0.857649,-0.788507
63734,0.878248,0.076799,0.479401
73047,0.854337,0.652399,-0.968975
42544,0.077684,0.424125,-2.482927
79516,0.764675,0.81651,-0.397217
50507,0.739223,0.275395,-1.507816
48807,0.533883,0.004791,-0.679201
30702,0.795727,0.884123,-1.17456
8243,0.950103,0.964202,-1.273616
72231,0.235706,0.849287,-0.588824
5348,0.505898,0.023911,0.547198
87344,0.707286,0.119081,0.340693
84929,0.592111,0.739361,0.234867
45236,0.03743,0.228962,-2.107764
67432,0.308659,0.777493,-0.380063
36523,0.11574,0.735531,-2.192778
1018,0.811597,0.607584,0.367581
59306,0.979538,0.22327,-2.807078
15948,0.941558,0.919799,-1.951747
83824,0.859098,0.881239,-1.740291
38313,0.969039,0.975906,-1.153884
76124,0.967025,0.873411,-1.613935
12003,0.016709,0.677531,-2.671038
13012,0.243824,0.403159,1.639813
75381,0.692622,0.186709,-0.69242
41652,0.274952,0.259083,0.835009
57031,0.246586,0.373037,2.051091
55047,0.969345,0.723049,-1.433667
50236,0.584802,0.497932,-0.421651
12965,0.452583,0.082948,2.817448
56538,0.405997,0.001617,3.235308
48801,0.373724,0.864027,-0.623096
80016,0.607813,0.80708,0.316079
61228,0.421302,0.037507,5.059408
77797,0.363378,0.842817,-0.74215
72904,0.2757,0.307836,0.460806
78266,0.681804,0.193469,-1.321421
87886,0.464668,0.389136,-0.259525
75185,0.553552,0.552621,0.810308
49538,0.16846,0.522713,0.313124
74677,0.450324,0.202792,0.385935
34766,0.241138,0.588724,-1.916634
71587,0.882124,0.802396,-1.492815
58693,0.607477,0.809857,0.27691
58750,0.831983,0.728374,-0.684612
16304,0.090486,0.169467,-4.437483
83565,0.077668,0.988357,-0.71198
59803,0.427573,0.062409,4.087538
71716,0.772351,0.063706,-0.136949
8333,0.34107,0.735668,-0.791582
69910,0.327733,0.503563,-0.337539
20749,0.651408,0.691402,1.08726
4081,0.499825,0.805631,0.018673
28903,0.582116,0.858915,-0.156206
46452,0.354452,0.259968,-0.161016
73361,0.310216,0.773678,-0.305771
84675,0.964019,0.818647,-1.576496
73673,0.218189,0.690272,-1.350598
33941,0.450752,0.698848,0.157455
71593,0.187472,0.813275,-0.584229
73712,0.878508,0.306615,-2.538834
76817,0.691478,0.084138,-0.091293
69454,0.505211,0.013428,0.169632
49391,0.100481,0.308675,-1.86822
84034,0.829206,0.463081,-1.529788
7253,0.478676,0.239292,-0.040533
25791,0.257572,0.958175,-0.33226
76051,0.937423,0.838651,-1.433335
55961,0.03534,0.640833,-4.253624
62462,0.903929,0.3682,-2.985735
44356,0.25658,0.61767,-1.87925
36835,0.372564,0.317601,-0.433262
2755,0.53991,0.442298,-0.693104
10993,0.576242,0.600305,1.236112
72173,0.215198,0.270649,0.753799
75444,0.009781,0.332067,-3.442069
53529,0.499886,0.877836,-0.152109
29640,0.716518,0.702602,1.379257
87067,0.059297,0.212192,-3.138028
87087,0.80235,0.434928,-1.493692
40384,0.426856,0.544976,-0.575673
47291,0.33196,0.585245,-0.681364
60690,0.342702,0.270161,0.449935
48939,0.201526,0.970077,-0.341825
35296,0.023804,0.901793,-2.5635
59882,0.515435,0.813397,0.054425
33021,0.25066,0.631983,-1.296081
44270,0.165225,0.096056,-3.661166
15718,0.72076,0.085725,-1.013289
69278,0.225559,0.714031,-0.729161
53941,0.621958,0.103227,-0.153005
66518,0.931579,0.658305,-1.400371
71448,0.423621,0.910445,-0.508251
10629,0.512535,0.155047,0.765824
15142,0.396124,0.217044,-0.005068
39623,0.592721,0.19411,-1.092682
42406,0.85594,0.029053,-1.063984
70482,0.12546,0.801678,-0.233596
83251,0.548257,0.533532,0.607978
2391,0.2,0.541726,-0.69326
47555,0.85452,0.417334,-1.63904
39055,0.739986,0.385473,-0.053893
76967,0.819348,0.54818,-0.146599
16815,0.776944,0.427817,-1.531185
35873,0.074067,0.726818,-2.828363
20363,0.001541,0.890669,-2.830877
62312,0.117357,0.987884,-0.731348
71342,0.632517,0.772076,0.454643
81649,0.13463,0.333944,0.671684
60026,0.08893,0.819318,-0.874925
6302,0.59675,0.019654,-1.547656
69936,0.755871,0.279301,-1.87037
39823,0.256382,0.901869,-0.859749
56865,0.459174,0.917449,-0.630833
33886,0.897047,0.710628,-1.324959
7384,0.976837,0.256214,-1.56992
77509,0.3906,0.440589,0.504897
61982,0.603357,0.975555,-1.321896
53508,0.346166,0.165301,4.049409
34717,0.576593,0.115892,-0.27745
