"id","z1","z2"
1831,0.029772668,-0.658119
1832,-3.399229499,-0.269949
1833,-3.034007356,-1.097215
1834,5.45818058,0.185689
1835,5.53292621,-0.186631
1836,-4.066392639,-0.280638
1837,0.134526972,-0.297984
1838,-1.651391332,0.103913
1839,1.061206609,-2.19377
1840,2.450578193,-2.147065
1841,0.357638358,2.262771
1842,-3.163952499,1.471203
1843,0.001168558,-3.542006
1844,1.277126875,-5.645262
1845,1.386742611,-0.472022
1846,-3.531137701,-1.844552
1847,1.197406553,1.023825
1848,0.848571914,-0.195879
1849,1.328582223,-0.814423
1850,0.482507419,1.986362
1851,-2.455821206,-0.490757
1852,0.607242772,-2.64393
1853,-3.401774569,-2.646571
1854,0.919259885,-0.157051
1855,-3.508584443,-1.644864
1856,-0.951545994,-1.406996
1857,-2.576331724,-0.18722
1858,-1.199115262,-2.601758
1859,-2.986485163,-0.427115
1860,-4.165478509,-0.892807
1861,-0.709277017,-6.08571
1862,-2.544603819,0.247467
1863,0.753245014,-0.564342
1864,0.5538757,-1.889611
1865,6.366404588,-1.153929
1866,-2.232228384,-1.939368
1867,-3.717824307,-0.461841
1868,0.931656085,-0.395068
1869,0.407041406,-2.121289
1870,-4.294436099,-2.755715
1871,-2.236276683,-1.902026
1872,1.744255184,-1.354232
1873,0.882220711,-1.892275
1874,-4.298694585,-1.542546
1875,0.236592205,-5.389512
1876,-0.159839667,-1.5963
1877,-0.506390182,-2.456305
1878,-2.467791285,-0.848256
1879,-2.537566418,-3.697392
1880,2.131339208,0.167067
1881,-1.166385696,0.749831
1882,4.679423503,-3.555427
1883,-2.372101044,-0.862403
1884,4.8770587,-2.393685
1885,0.583251044,4.85716
1886,1.814860747,-4.176358
1887,-4.176425976,-1.7719
1888,-3.834763457,0.453075
1889,0.19826813,-2.420861
1890,1.494866119,0.637817
1891,-1.838119457,-1.322519
1892,-0.100325583,0.66757
1893,-3.35622881,-0.717434
1894,-3.807770553,1.977992
1895,1.130256823,0.936667
1896,-0.111043968,0.645889
1897,-3.381719581,-0.663488
1898,0.504098428,-1.472343
1899,0.465449697,-0.828992
1900,0.822118485,-0.022536
1901,-0.412074046,-2.147341
1902,1.105180101,-1.827193
1903,-3.616054467,-0.080719
1904,-0.266918162,-0.791146
1905,-0.145122262,-1.323905
1906,-0.850046452,-0.609704
1907,2.625555709,-3.485465
1908,0.931689011,-1.060015
1909,-1.61874794,-0.422137
1910,-2.784202819,0.330947
1911,-2.576510501,-3.772216
1912,-1.53705313,3.021052
1913,0.1062333,-2.951672
1914,1.877895697,-1.461995
1915,0.815927076,0.412753
1916,0.277538367,0.293952
1917,-1.573806845,-0.457075
1918,0.313081899,-6.970596
1919,6.164235372,0.57621
1920,1.549586701,-3.044819
1921,0.616278011,-4.219465
1922,-4.237156611,-0.052167
1923,0.989943817,-2.800964
1924,-1.166911153,-3.015277
1925,2.393226526,-0.711821
1926,0.735192702,-2.818992
1927,2.631692621,-4.02567
1928,0.134831785,0.921531
1929,-0.256232594,-0.720324
1930,1.387250921,-0.955785
1931,-0.529390172,0.195904
1932,2.1799814,-0.451767
1933,-3.408643364,1.098031
1934,-2.645755931,-1.187126
1935,5.660824185,0.694282
1936,-0.962738467,0.695687
1937,1.328971227,-1.761789
1938,0.66466226,-1.07544
1939,-1.195963167,-1.35352
1940,-3.798069264,-1.435579
1941,-1.758859822,-2.711716
1942,1.516719111,-2.041714
1943,-1.903010215,-0.495588
1944,0.960546593,-0.322178
1945,-3.296808447,-2.884625
1946,1.558699605,-1.935025
1947,1.816685388,-0.027966
1948,1.050133539,-0.721296
1949,0.979732574,-1.571998
1950,-2.764159546,0.876099
1951,-1.95002725,-1.595966
1952,3.063064215,-0.629009
1953,3.123784728,0.053592
1954,0.907915351,-5.041632
1955,0.76812416,1.315827
1956,1.123988409,-2.826474
1957,0.682726008,-0.077224
1958,-3.645297248,-0.497453
1959,1.15546389,0.856443
1960,-0.107579954,0.394179
1961,-0.713248084,1.625799
1962,0.558877873,1.198087
1963,-0.495755192,-0.963613
1964,3.774430585,0.022399
1965,0.537248577,0.239749
1966,-0.78982495,-1.86619
1967,-0.561301519,3.24704
1968,2.856376084,-0.057702
1969,-3.803954502,-0.161594
1970,-1.4161794,2.309402
1971,0.634220011,-0.537648
1972,-3.162948726,0.250512
1973,-1.388772325,0.113749
1974,2.037738436,-0.808709
1975,2.061984021,2.307883
1976,1.517191638,-2.53622
1977,-1.22023577,-0.20257
1978,-1.133760217,-0.636017
1979,4.041426974,1.425791
1980,3.060146339,-3.418638
1981,1.586868031,-1.878152
1982,-3.872135498,-2.651746
1983,-1.91757275,-1.673489
1984,-4.093981705,-1.162839
1985,1.20879564,-1.417699
1986,3.164129868,-2.015305
1987,-1.171877619,-2.936487
1988,0.788902516,-1.683847
1989,0.985071305,1.087409
1990,-2.629825195,-1.407239
1991,0.934476719,3.137692
1992,0.674005475,-0.045582
1993,0.48335279,-0.267135
1994,-1.520697121,0.552538
1995,3.58151874,-0.400114
1996,-3.494153086,-0.7236
1997,-3.936943969,-0.255547
1998,-0.318182962,2.986563
1999,-1.180105097,-0.500796
2000,-1.735803668,0.068736
2001,1.111800167,-1.382957
2002,1.150514395,-1.904767
2003,-4.029521104,-0.807853
2004,0.733992893,-0.30081
2005,-2.425588038,-1.340687
2006,-3.845756588,-0.67881
2007,-1.272824377,-1.477209
2008,3.093345662,-1.402162
2009,-1.153936704,0.769613
2010,-2.618661314,-0.562997
2011,-1.993618203,-1.52508
2012,0.670048188,-0.124095
2013,0.866658027,-0.303541
2014,1.148676012,0.61587
2015,0.522698686,0.615252
2016,0.945316807,-0.479693
2017,1.22310015,-0.841439
2018,-1.972044462,-1.261053
2019,-2.949271236,-0.506237
2020,-3.570219996,1.096096
2021,-2.92622736,-0.321215
2022,0.274411551,-0.427578
2023,-4.079369373,2.450794
2024,1.855606057,0.214814
2025,-0.584588191,-1.936152
2026,-3.775441196,-0.09287
2027,-2.350749041,2.592826
2028,-1.851851643,-1.110531
2029,-0.4273726,-3.004435
2030,-0.151691666,-1.184704
2031,-1.71479819,-2.116428
2032,0.504558929,2.307576
2033,-0.492998559,-2.47169
2034,-2.389789318,0.169211
2035,1.247149004,-2.084964
2036,0.691091321,-0.501576
2037,0.123954448,0.227496
2038,-0.089193016,1.09487
2039,0.899819803,-1.202847
2040,-1.287344636,-2.28664
2041,-3.405869205,1.091765
2042,0.28382377,1.371588
2043,-1.181034933,-0.787754
2044,-1.164381496,1.548423
2045,-3.969539844,2.273941
2046,0.708079122,-0.361222
2047,5.336099547,-0.8608
2048,-4.358879635,-2.543289
2049,-0.072467904,-1.838413
2050,0.220053598,-1.018347
2051,-0.87827917,0.454562
2052,-3.482268808,-0.774502
2053,-0.280849211,2.034708
2054,-0.05599821,-1.378351
2055,-3.837386716,-0.733984
2056,-2.103893791,-1.536518
2057,-2.327185192,-1.101681
2058,-0.589238606,-0.309557
2059,0.960171641,-1.285337
2060,-1.210478768,-1.855482
2061,-2.27505589,-0.221595
2062,-3.234458285,1.124269
2063,-0.554446257,-1.089794
2064,0.458099255,-0.533579
2065,0.495497751,0.479686
2066,-4.401724467,-0.624051
2067,-0.987300807,-0.116651
2068,0.074109024,-1.285312
2069,-1.079883853,-0.087023
2070,-0.671314444,0.203235
2071,2.758368632,1.589726
2072,-1.627136429,-1.194962
2073,0.803759251,-0.73848
2074,0.989365196,-2.248688
2075,-1.117723887,0.831982
2076,0.910163526,-1.118918
2077,-0.801945675,-0.254618
2078,2.448813902,-1.174773
2079,-3.702360746,-0.301332
2080,1.173514969,-0.461903
2081,-3.265329133,-0.454496
2082,-3.085471299,-1.487141
2083,-0.618755779,-4.298435
2084,0.671855493,-5.365361
2085,1.289109011,2.132611
2086,0.540376612,-0.558096
2087,3.460577667,-0.897499
2088,-0.091282418,0.437183
2089,0.742444341,-1.076672
2090,-1.351517657,0.334449
2091,-0.02885842,-0.191692
2092,0.767925701,-0.15416
2093,0.554045864,2.704533
2094,2.179105433,-1.646195
2095,-1.603123407,-0.667863
2096,-1.046792313,1.094414
2097,0.53661478,-0.222397
2098,1.027047943,-1.010643
2099,-1.077877355,-0.56714
2100,-2.386920119,-0.048688
2101,5.454849924,-0.898618
2102,-1.769707831,-1.841221
2103,-0.157513204,-1.912469
2104,0.277579969,0.545754
2105,-0.911677932,3.608795
2106,3.621335204,-2.453379
2107,1.309066665,0.840004
2108,-0.650927466,-2.324486
2109,-4.112534661,-1.60447
2110,1.535206578,-0.073781
2111,-0.236552737,0.01582
2112,0.616822569,0.203515
2113,-2.115093281,-0.357747
2114,-1.31331072,-0.20708
2115,-3.235100914,-2.236868
2116,3.65676456,-0.5305
2117,2.530129557,-3.161377
2118,-3.581889951,-1.114757
2119,-4.074631725,-1.366353
2120,3.613475026,-1.107557
2121,0.183720394,-0.432768
2122,-3.305434533,-0.780086
2123,-3.157536438,0.832611
2124,1.438824539,-1.930783
2125,2.576575029,3.203278
2126,-3.318801678,-3.93401
2127,-3.624318169,-1.939657
2128,-0.621874806,-1.136134
2129,-4.061929405,-1.375041
2130,-4.304076235,-0.45957
2131,0.536891316,-0.902584
2132,0.856065321,-0.631062
2133,-0.951113342,0.928954
2134,0.813833145,-2.23124
2135,-1.676145089,0.055956
2136,1.466790584,-0.284164
2137,-0.202474879,-0.739307
2138,-1.377461512,0.837587
2139,-4.159715163,0.241073
2140,3.61169961,-2.16593
2141,-0.555008503,-2.123527
2142,4.586148739,-0.059137
2143,0.354105235,-5.671753
2144,-0.815565208,-2.806734
2145,-4.141161018,-1.300814
2146,-1.713030554,-2.839972
2147,0.926121337,-3.561086
2148,3.599223857,-2.033125
2149,2.27591671,-1.491676
2150,-2.359606525,-0.641953
2151,-2.346283906,-1.258986
2152,1.099306369,-0.851002
2153,-0.996218406,-2.413104
2154,-0.008842458,-2.388091
2155,0.542135657,-1.005719
2156,-1.563799582,-0.848342
2157,-3.758849083,0.984354
2158,0.580901869,-1.7762
2159,0.046931206,-0.164965
2160,-1.830713094,-3.155889
2161,4.051175013,2.435917
2162,0.61154424,-2.131695
2163,2.70378866,-0.729507
2164,-1.978469199,0.903401
2165,4.307617165,-2.443574
2166,3.650185078,-0.01735
2167,1.126966104,1.172563
2168,-3.785340452,-1.406705
2169,4.93774269,-0.582762
2170,0.060803096,-2.392174
2171,-1.85857209,-1.277079
2172,4.123947365,1.420216
2173,-1.071368519,-1.58009
2174,0.15688582,1.128116
2175,0.981435913,-0.373267
2176,-0.816078425,-3.709251
2177,-0.471806832,0.620881
2178,-0.130376233,-0.71253
2179,0.972858378,0.106336
2180,-4.096462176,0.903931
2181,-0.373184998,0.505314
2182,6.297618138,-1.265533
2183,0.603052891,-0.691698
2184,-3.940518912,-2.742644
2185,0.88500802,-1.514339
2186,0.744244888,-1.536082
2187,-1.118547628,4.689801
2188,-0.724219184,-1.704317
2189,1.670875844,1.775684
2190,0.995512017,-0.383263
2191,0.862788834,-0.729981
2192,2.076418621,0.534357
2193,-1.66389705,-2.445821
2194,-2.289975989,-0.966148
2195,-3.132386775,2.655637
2196,1.25489174,-2.074509
2197,0.261339151,0.082595
2198,0.505805195,-0.734688
2199,0.839528528,-1.189751
2200,1.263938337,-1.161995
2201,0.682223301,1.721585
2202,0.966933438,-1.075757
2203,-2.100944022,-3.463702
2204,-0.901733418,0.693051
2205,0.653476016,-2.721201
2206,1.17448705,-0.212477
2207,0.866192779,-1.007563
2208,0.215599588,-3.833255
2209,1.773540185,-0.948198
2210,-0.739258626,3.135017
2211,-3.2416104,-2.889579
2212,3.569018945,-0.619001
2213,-0.04272714,3.42746
2214,-1.427467122,-1.514046
2215,0.848671104,-0.467155
2216,1.917792748,-2.083891
2217,-2.169499928,-0.13883
2218,-3.223482882,-1.261512
2219,-1.324676164,-2.47019
2220,0.780274484,-1.514407
2221,0.1454468,-1.139424
2222,-0.048963402,-4.33109
2223,-1.55620153,-2.261459
2224,-0.168657404,-0.947672
2225,-1.220336427,1.319312
2226,1.218869812,-1.191969
2227,-3.260128103,0.787236
2228,-2.682644702,-0.011102
2229,0.550650548,-1.689896
2230,4.977799626,-1.762806
2231,0.462962558,-2.333374
2232,1.969283143,-0.937167
2233,0.544347989,-1.061942
2234,-3.195372276,-0.216084
2235,1.20581587,-1.902971
2236,-4.138036318,-0.864291
2237,0.987950923,-0.000499
2238,-2.991938368,-2.033873
2239,-4.315000317,-3.384053
2240,1.055800296,-0.568583
2241,0.111031914,-2.518461
2242,-0.31582198,-1.507896
2243,2.775083535,-2.553964
2244,-1.841750583,3.203584
2245,4.461701172,-1.668193
2246,-3.914952303,-0.510048
2247,1.598948649,-2.451305
2248,-3.750431382,0.115028
2249,1.469858207,-4.335702
2250,-1.427696217,0.442222
2251,-1.61675765,-5.346769
2252,-4.334286689,0.175193
2253,2.081304098,-1.137419
2254,-1.826219895,1.774937
2255,-4.446760277,0.228366
2256,1.760765945,-1.699467
2257,-1.671459056,0.661707
2258,3.4221733,-1.551548
2259,-0.778975747,-1.129798
2260,1.875175904,-1.628739
2261,1.031119097,0.247123
2262,-0.245100074,-1.058488
2263,-0.334342224,-0.767821
2264,-2.690112935,1.351454
2265,0.651721931,-2.497823
2266,-0.992032756,1.049426
2267,4.85766033,-2.112792
2268,1.137650254,-1.88374
2269,-3.514544134,-0.456446
2270,-3.525177677,-0.684592
2271,1.955665114,0.295812
2272,1.753685602,0.492443
2273,-2.905725527,-1.365226
2274,-0.593757726,-0.51322
2275,1.657273836,-1.23348
2276,0.445797417,0.303758
2277,0.378957284,-0.799698
2278,-0.407638022,-3.844638
2279,4.944009651,0.294687
2280,0.219217874,-2.128259
2281,1.232255739,-0.324932
2282,1.00962533,-1.94549
2283,0.60632691,-1.377834
2284,-1.351629488,-0.093131
2285,0.597204253,-1.349331
2286,1.272621978,-1.188269
2287,-2.098479147,-0.705482
2288,-1.865147935,-4.825475
2289,4.900113014,-0.619535
2290,1.160340527,-0.547429
2291,0.654067577,-2.202874
2292,0.131051186,-2.56251
2293,-0.432030644,-0.161194
2294,0.602370894,-0.835844
2295,-1.644752203,-1.638106
2296,-4.303411788,-1.369845
2297,-1.141313458,0.569786
2298,-1.737679929,0.536547
2299,-0.695420369,-0.497617
2300,-3.978707522,0.526434
2301,-3.050012488,-1.700698
2302,-1.946638525,-2.025846
2303,-1.637249365,-0.227445
2304,-2.08850966,1.138065
2305,2.716281969,-1.025021
2306,1.461335406,0.206533
2307,2.903192196,-0.1238
2308,-3.414697857,0.233829
2309,-0.781867654,0.170962
2310,0.142744437,-0.616019
2311,-0.374226833,-1.657676
2312,0.428003181,-1.257732
2313,4.740770051,0.386418
2314,0.755092465,-2.913171
2315,2.069297738,-1.356542
2316,6.431228766,-2.474892
2317,-1.974155091,1.687961
2318,5.990748332,0.182266
2319,4.592402172,-3.035148
2320,0.590508853,0.312973
2321,3.416751587,0.487024
2322,0.391361458,0.705695
2323,-1.439930395,-0.380372
2324,2.939274488,0.890598
2325,0.865958458,-0.515354
2326,-0.976562372,-0.435859
2327,3.440210869,-0.354295
2328,-2.285320405,-1.712799
2329,-0.63533512,-0.257657
2330,2.957477136,-1.608061
2331,0.401789359,0.062744
2332,-0.450747839,-0.769125
2333,-0.426858926,-0.489989
2334,-1.635479615,1.921758
2335,-0.487711383,0.972184
2336,1.290202493,-1.317379
2337,0.740256365,-3.559273
2338,0.223213036,2.148909
2339,2.065754282,-4.231042
2340,-2.331711945,-0.562459
2341,-3.77603211,-1.579151
2342,-3.362910845,-1.834413
2343,0.914778745,-0.827067
2344,-3.042187386,-0.658379
2345,2.316859636,-4.301084
2346,-3.999656461,-0.892261
2347,0.382728797,-0.81316
2348,-1.295434833,-2.781514
2349,-1.385954824,-1.227263
2350,-2.266299597,-0.672538
2351,0.335009517,-0.05867
2352,4.097565805,2.402836
2353,0.953417962,0.651277
2354,4.772021046,1.388128
2355,-2.888739358,-1.624851
2356,-0.034433041,0.93067
2357,1.9422493,0.004091
2358,-2.078797024,-3.06722
2359,2.966405663,0.240343
2360,0.685148242,-0.62402
2361,-1.485104912,0.503411
2362,-1.270311577,-1.347828
2363,-3.728754271,-1.850002
2364,2.09931798,-1.510744
2365,-0.726673733,-1.956287
2366,2.220869985,-1.640881
2367,-1.540347824,-0.391435
2368,-2.417638593,-1.482003
2369,4.19669402,0.166307
2370,3.9432035,-0.52826
2371,0.120790431,0.808008
2372,-3.440102385,-0.699098
2373,3.136400872,0.182607
2374,0.614328566,-0.038817
2375,0.502996662,-1.413855
2376,-3.406304414,-1.327131
2377,-4.136561863,-1.426098
2378,-0.637204704,0.486695
2379,-0.760019288,-1.874872
2380,-3.105039082,-1.348833
2381,0.482692635,-0.373648
2382,-2.467274361,0.772717
2383,-0.349383278,-1.437319
2384,-0.063226925,-1.174319
2385,2.445295328,-1.547083
2386,5.125956702,-1.625096
2387,-3.265049273,1.113643
2388,0.344764765,1.258558
2389,-4.535604922,-0.562869
2390,2.771878704,0.657487
2391,0.640668174,-0.542447
2392,-1.531804273,-0.291274
2393,-1.427444071,0.172273
2394,1.44771972,-0.620931
2395,-3.955818626,-2.732425
2396,-4.15111739,-1.518528
2397,-2.425952757,-1.33037
2398,-4.113820927,-1.554105
2399,1.678482962,-1.630901
2400,-2.862226883,0.473823
2401,-2.376683911,-1.559404
2402,-3.278398194,-2.178245
2403,0.878641967,0.282591
2404,-2.720529847,-1.337532
2405,-0.497538648,-1.544064
2406,0.278495653,-1.581928
2407,-1.970939565,2.115682
2408,2.861235156,0.808964
2409,-3.506385658,0.01835
2410,-0.369085714,-1.586892
2411,-3.149426278,-0.939474
2412,-0.194628068,2.575232
2413,0.645840135,-1.335692
2414,-3.541847072,-1.831222
2415,0.862891882,-0.575671
2416,1.123344261,-0.672063
2417,0.571234829,-2.859078
2418,3.957198375,-0.422974
2419,-0.349558796,-1.470157
2420,2.296019867,-0.10486
2421,-2.531818174,0.652178
2422,-1.488117504,-0.104114
2423,3.569167292,-0.827214
2424,1.120550742,-1.510127
2425,-1.078464603,1.112787
2426,-1.276761697,0.117969
2427,-3.396772369,-1.435735
2428,1.059978367,-1.102828
2429,1.746918356,-1.195872
2430,3.328667418,-1.364189
2431,1.363435887,1.461419
2432,-3.313234281,-0.64242
2433,0.285105099,-0.931411
2434,4.294403668,-0.243826
2435,-0.876559825,0.797719
2436,-0.294006985,-0.607736
2437,-1.681221372,-1.799592
2438,-3.88374597,-1.971533
2439,-2.960798612,-2.764049
2440,-0.132914514,0.207531
2441,0.465122491,-0.304254
2442,1.114217638,-2.442469
2443,1.104964416,-0.476003
2444,1.23174838,0.081769
2445,1.092952355,0.433376
2446,0.257515581,-0.836097
2447,1.842794583,-4.511055
2448,-2.800501858,-0.194193
2449,1.328346468,-0.209814
2450,-1.545785156,-0.402697
2451,4.873722517,-0.695157
2452,0.394189591,-0.937307
2453,-4.401294301,1.908649
2454,-3.942806422,-3.312513
2455,-1.286686567,-2.193563
2456,-3.367306277,-2.130423
2457,-3.968856207,-1.266056
2458,-2.380711844,-1.099533
2459,1.659098959,-0.499798
2460,-4.024142023,-2.662775
2461,-4.297635831,-1.537098
2462,-3.423437992,-1.940928
2463,0.445608417,0.738579
2464,-3.669293527,-0.168001
2465,4.551925856,-1.355617
2466,-1.991885283,-1.424375
2467,-0.106322267,-0.041209
2468,0.967413427,0.057403
2469,0.291204569,-1.982764
2470,-1.318828278,-0.630774
2471,1.753091087,2.767018
2472,-3.652934151,-1.679322
2473,1.516675676,-0.296554
2474,3.753917842,-0.644815
2475,0.370323373,-3.564601
2476,0.130615264,0.926911
2477,-2.250460641,0.114355
2478,2.755537909,-0.453898
2479,-4.082580438,-0.870118
2480,-1.657628034,-1.747604
2481,-1.813079151,-0.89253
2482,1.129814791,-3.049184
2483,1.490964408,-0.391938
2484,-2.372433087,0.361387
2485,1.225308659,0.194839
2486,1.185952942,0.689429
2487,-3.990773141,-0.771918
2488,-0.887250227,-1.53124
2489,-3.451032789,2.107872
2490,-3.212817087,-1.574564
2491,3.916556997,-1.277844
2492,-2.185207094,-2.157349
2493,5.835662437,4.54392
2494,7.023452981,-0.22293
2495,-2.302009797,-0.081646
2496,-1.588408675,-1.456654
2497,0.309121939,-0.419738
2498,5.770366514,-0.649749
2499,1.152452458,2.454273
2500,0.792067942,-0.748037
2501,-2.892033587,3.352545
2502,0.546940834,-3.00202
2503,-2.38145214,-0.475179
2504,1.822304397,-1.780415
2505,-1.682600247,-1.463337
2506,0.76451459,-1.147322
2507,0.231468755,-1.464953
2508,-0.469054203,-0.737994
2509,0.383874976,-2.207329
2510,3.831589714,-1.858195
2511,0.446147961,3.350802
2512,1.381989787,-3.76996
2513,2.723693024,-2.289122
2514,-0.550735998,-1.050569
2515,-1.246212404,-0.45751
2516,-0.281651687,-0.404466
2517,2.00054876,-1.807463
2518,-0.013380853,-0.875206
2519,-0.009208756,-3.087635
2520,3.148685713,-0.394787
2521,-0.219455615,0.199824
2522,2.303585303,-0.861666
2523,0.933447732,-1.310119
2524,-1.679449351,-3.737562
2525,1.050980704,0.24496
2526,-2.743071594,0.089934
2527,1.540984717,-1.096336
2528,-0.733039857,1.796019
2529,-2.182523332,0.612017
2530,-0.967745797,-0.099497
2531,0.622719223,-2.264545
2532,0.631422085,-4.18193
2533,0.481012212,0.209095
2534,-0.527100581,0.716349
2535,-1.709341158,-1.313729
2536,1.551019443,-1.824424
2537,-1.246490608,-2.279498
2538,-3.194633298,-4.004177
2539,0.745493875,-2.051713
2540,-3.189252875,-0.549653
2541,0.286528415,-2.59869
2542,2.171972822,0.815622
2543,0.981825081,0.53293
2544,-2.972280031,-0.386358
2545,-2.97235606,-1.324422
2546,-3.822392966,-1.99261
2547,4.749274764,-0.747346
2548,-2.497391427,-0.119694
2549,-0.52411778,-1.130045
2550,-0.395318845,-1.507089
2551,-0.922123673,0.150245
2552,4.052273945,0.030962
2553,2.08010934,0.012003
2554,-0.253543301,-0.715915
2555,-0.042563847,-0.422289
2556,4.735505716,-1.258917
2557,3.866225336,-2.38244
2558,-1.261502343,-1.872092
2559,-1.778124145,-0.806047
2560,1.901036729,0.612116
2561,3.000498518,-0.514346
2562,0.614324983,1.373961
2563,-1.164387507,-1.145649
2564,1.092878709,-1.097541
2565,-2.25625124,-2.256
2566,0.667596123,0.164339
2567,3.618368199,-0.516372
2568,0.12064376,-0.705434
2569,-3.023826788,-0.694803
2570,-0.591921411,0.233162
2571,-0.080547017,-2.018569
2572,-3.743763096,0.535524
2573,5.496123786,0.13121
2574,-3.552394194,-1.230737
2575,3.509455276,-0.377414
2576,-2.24641551,-1.115834
2577,-0.279571905,-1.207527
2578,0.344914915,-2.24842
2579,0.335575381,-1.088415
2580,-1.034747862,-0.605669
2581,-0.178004503,-0.981995
2582,-1.177899715,-1.12895
2583,0.010509661,-0.693667
2584,-2.96952087,-1.803774
2585,0.00053892,0.549839
2586,1.510342324,-0.315992
2587,0.25568467,-1.704257
2588,-2.879645911,0.60845
2589,-3.114444533,0.887144
2590,-3.075709008,0.4027
2591,-4.155642015,0.73894
2592,-3.813771348,-0.691994
2593,-3.423401302,-1.773139
2594,-0.497708147,-1.029001
2595,-1.69910463,0.261584
2596,-0.302763614,-0.378701
2597,1.863366305,-1.277461
2598,-1.071916529,-1.580742
2599,1.238879467,-0.627688
2600,0.577795832,-1.470159
2601,2.9881073,-3.721513
2602,-4.1113264,0.204322
2603,2.470015743,-2.218147
2604,1.492504234,1.352811
2605,-3.951118327,-0.729303
2606,-1.837285145,-0.40399
2607,1.230465967,-1.461264
2608,-0.057583193,-1.949573
2609,0.458440636,-0.538709
2610,1.036457652,0.626755
2611,2.193893823,-0.152519
2612,-1.289124502,-1.725341
2613,1.235424957,0.529801
2614,5.095596569,4.491149
2615,-1.283896399,1.067358
2616,-0.126043943,0.289274
2617,-0.006426076,-0.847128
2618,-3.832526976,0.362343
2619,-1.512277488,-1.342302
2620,-1.100481019,-1.420669
2621,-3.932984796,0.299399
2622,0.484001047,1.016397
2623,0.563247595,-1.799924
2624,-1.223183435,-2.929894
2625,1.587533343,5.220224
2626,0.488827303,-0.203341
2627,-0.794499797,-2.877341
2628,0.550557323,-2.145333
2629,-0.871424145,-1.453357
2630,-0.232368199,0.765612
2631,3.357182912,-0.683479
2632,-0.146352377,-1.361774
2633,-1.949103499,-4.204334
2634,-1.026897956,-1.10497
2635,-0.207477411,-0.518779
2636,-0.258728136,0.228952
2637,1.299410089,-1.233031
2638,-3.051887381,-0.804588
2639,-0.150046915,-0.929755
2640,-1.731490999,-2.749574
2641,-2.61810982,-0.438954
2642,-1.307542366,0.235854
2643,1.232898527,-0.583885
2644,2.087737818,-0.969117
2645,0.281013824,-1.295883
2646,3.451173407,-2.04018
2647,-1.274297618,-1.813547
2648,-0.787927104,-4.16995
2649,-2.473769592,-0.456171
2650,5.841221321,-0.699888
2651,0.988745335,3.009371
2652,-1.708497894,-0.103103
2653,2.373425854,-0.562617
2654,4.475405826,0.77564
2655,1.953205959,0.754147
2656,-0.098729797,2.630173
2657,0.346280363,-1.222435
2658,2.078570367,0.484185
2659,-1.389538273,-0.522741
2660,-1.441735325,-0.641745
2661,-0.857233502,-0.927787
2662,2.33644716,-2.821192
2663,-3.498060761,0.148736
2664,-3.034216837,-1.934235
2665,-1.182231133,-1.314034
2666,-2.484381525,-0.557256
2667,1.603242388,-0.620582
2668,1.822794517,1.388365
2669,-2.944448781,-1.139335
2670,0.391905803,-2.287225
2671,-0.741798008,-0.029612
2672,0.432046123,-3.850168
2673,1.05030403,0.765764
2674,1.529343613,-0.145204
2675,-3.628454319,-2.488553
2676,-0.205039049,-1.676733
2677,0.237017334,-0.65926
2678,5.308939063,-3.753848
2679,2.268489323,-0.455911
2680,-3.742334958,-1.016023
2681,0.553191876,-1.931943
2682,-3.733525575,-2.045847
2683,0.881640144,1.176805
2684,-3.425142621,-5.259084
2685,-1.748346963,0.636661
2686,0.118405382,-0.693476
2687,1.749147003,0.656749
2688,3.093265311,-1.102941
2689,-2.214249827,-1.442696
2690,1.470051043,-3.082364
2691,-2.71731426,-0.499291
2692,-1.191204735,2.128177
2693,-1.211560477,-1.232374
2694,5.200920613,-0.592357
2695,-3.448270707,-0.720805
2696,6.004884163,-1.547741
2697,1.562692256,1.801983
2698,0.069968917,-0.783968
2699,2.907952629,-1.633396
2700,-2.191306844,-0.155649
2701,-4.250363005,-2.773638
2702,-1.666288873,3.400772
2703,-0.035223834,-2.257534
2704,4.299747706,-0.82551
2705,-2.408203582,-2.33331
2706,-3.302892807,-0.839112
2707,-4.378100499,-0.228496
2708,-3.044331338,-2.861139
2709,-1.737917172,-2.257902
2710,-3.780446978,0.281722
2711,-0.900575848,0.086868
2712,-0.826780111,-0.93061
2713,0.442055701,2.083343
2714,-1.292126495,-0.697293
2715,3.028823697,3.939518
2716,0.301648694,-1.003337
2717,0.361959364,-1.895071
2718,3.272021227,-1.330775
2719,1.08985924,0.627357
2720,-3.234083741,-1.030173
2721,-1.401129928,-0.180178
2722,1.846392319,-0.520027
2723,0.235382832,-0.549965
2724,-1.073657849,-1.676953
2725,-2.053824572,-2.688869
2726,-1.450210751,-3.782534
2727,-3.166381198,-2.715513
2728,-4.208586232,-0.250683
2729,-1.058232366,-0.170736
2730,1.756528954,0.093561
2731,1.131653808,-1.869626
2732,-4.151801518,-0.653139
2733,-2.045824741,-0.923967
2734,-0.640727171,-0.602363
2735,-0.120180312,-0.612024
2736,-1.142175736,0.932931
2737,-4.346570471,-0.560051
2738,2.242044958,-3.261893
2739,0.95016676,3.320346
2740,0.563959801,-0.962604
2741,-3.268867098,-0.414827
2742,0.814162332,-3.912953
2743,1.45579148,-0.723143
2744,7.049976684,2.561464
2745,2.048031041,-1.644693
2746,0.233530673,0.297837
2747,2.566941003,-1.215844
