id_train,x,y,z
83053,0.871458,0.791211,0.855836777
68658,0.895399,0.881209,0.732393569
26031,0.754299,0.808957,0.279097899
73624,0.866163,0.49575,-0.096849227
17450,0.076402,0.557809,1.302834071
51278,0.310918,0.724666,-3.80718268
38730,0.261112,0.172274,2.775887362
24093,0.910658,0.985641,1.805846336
83282,0.177462,0.796094,-3.29731646
84494,0.25951,0.977432,-1.447185725
39314,0.80058,0.303395,-4.365298791
30358,0.202518,0.530449,0.679542958
80782,0.803372,0.768811,0.194700866
83518,0.55375,0.999664,0.287525174
29900,0.127504,0.288945,-0.185671683
9580,0.014405,0.641535,0.342183637
60032,0.727214,0.131395,1.699633708
69720,0.890242,0.416037,-1.303847683
26173,0.155352,0.897276,-4.316581261
6675,0.554208,0.104601,-1.055462962
37818,0.218494,0.695201,-0.634394808
78919,0.594278,0.464302,-4.436584754
35926,0.341527,0.259586,0.966445686
61134,0.241779,0.108965,6.451513885
48310,0.310185,0.278782,1.948917513
45290,0.39649,0.150805,5.18646015
59510,0.409155,0.714519,-3.859507963
76524,0.118212,0.60029,0.398002239
69407,0.464317,0.317144,1.522022722
61607,0.891295,0.821088,0.881542202
37557,0.238071,0.551308,3.054117408
70276,0.922698,0.790784,0.785057011
72263,0.071931,0.499413,4.378595257
63498,0.418997,0.884077,-1.67788599
65431,0.259388,0.701915,-1.236828953
3086,0.937484,0.995087,1.107282534
15142,0.403128,0.210498,0.600511004
80480,0.313664,0.863752,-3.51763918
78472,0.748638,0.597101,-0.649351369
89883,0.515724,0.690013,-2.305709468
89680,0.273899,0.096147,5.562885359
74107,0.66128,0.168124,3.498225667
8632,0.319234,0.18764,5.465182238
57853,0.515984,0.776867,-1.615860784
77805,0.453773,0.856703,-1.275102362
19172,0.480247,0.888487,-0.504404098
79313,0.72369,0.626307,0.339891228
55640,0.159564,0.661921,1.256811919
26331,0.156573,0.968032,-4.032245984
35918,0.553231,0.871977,-0.566970651
4210,0.046189,0.050858,1.732966477
68689,0.979965,0.276356,-2.699795873
57777,0.904158,0.232593,-2.678284272
40557,0.566003,0.949065,0.090207199
24549,0.852842,0.207843,-3.426884486
37073,0.862943,0.102785,-0.692276702
1914,0.373632,0.943923,-1.751290344
76539,0.371344,0.872587,-2.773559276
14236,0.395758,0.042359,0.120054157
1660,0.818158,0.78912,0.278466275
35764,0.512123,0.789425,-1.538675171
52509,0.904601,0.143343,-1.124887173
63854,0.687007,0.973022,1.669898475
36737,0.862684,0.355856,-2.942731349
78455,0.987839,0.396612,-0.99931395
32324,0.80531,0.827237,0.26424146
28192,0.184253,0.933104,-4.011055605
9361,0.478279,0.374151,0.742209014
67169,0.794491,0.687282,-0.224731421
56964,0.216876,0.862486,-4.321581714
73613,0.079698,0.503914,3.443927965
33483,0.440497,0.922896,-0.881413903
35163,0.518425,0.406317,-1.743938418
14381,0.222217,0.826123,-4.205105812
3604,0.990997,0.344549,-1.504750167
11539,0.971283,0.144182,-3.7210537
27556,0.760586,0.01001,1.144092922
10194,0.2318,0.938369,-2.921485737
43937,0.098512,0.984558,-3.70610822
48401,0.404273,0.600153,-3.216314011
80861,0.708644,0.323064,-3.925165689
73210,0.647501,0.039643,-0.018419986
34702,0.593759,0.81001,-0.743093377
3840,0.422171,0.871672,-1.815345319
26303,0.25713,0.434134,-0.536295711
25350,0.142458,0.86537,-4.05885328
67161,0.030747,0.354925,1.77908776
40823,0.490883,0.187182,0.580824988
49261,0.225925,0.790875,-3.748415099
32705,0.37734,0.163119,5.115433512
37279,0.724331,0.648432,0.310658241
56895,0.859098,0.82533,0.881772434
16446,0.988647,0.610742,0.438112268
48614,0.948669,0.165179,-3.195977291
46293,0.136172,0.067781,0.92152914
74138,0.16556,0.778378,-2.428184222
68608,0.409262,0.925536,-1.289985408
20758,0.20267,0.752987,-2.595674444
68950,0.690181,0.174456,2.728361651
84229,0.947524,0.390066,-1.496943163
12358,0.454887,0.885237,-0.964622725
51461,0.341558,0.304311,-1.351730905
69929,0.967086,0.96408,0.639270538
70671,0.420508,0.231815,-0.927815231
58382,0.281529,0.572335,2.951962902
21391,0.775509,0.823743,0.165900976
80646,0.785031,0.634745,-0.326462822
64358,0.720958,0.412421,-4.096255776
37375,0.067292,0.065431,-2.323504629
16851,0.141329,0.253239,0.71985717
38556,0.81181,0.499413,-1.390097102
44721,0.793591,0.616876,-0.449462873
38981,0.733822,0.416739,-3.830275823
56555,0.73463,0.048127,1.817610343
11679,0.892271,0.790433,1.027123241
59067,0.333669,0.417731,0.657664543
27325,0.035645,0.939193,-2.709495053
44342,0.60531,0.496864,-4.082165583
86178,0.47364,0.033402,6.634252232
84280,0.869322,0.87248,0.717629561
43909,0.302037,0.975845,-1.663840408
61100,0.888594,0.175952,-1.604904248
37976,0.554681,0.199878,0.844211727
44807,0.753491,0.886061,0.372631795
77786,0.8309,0.247654,-4.129944618
48659,0.241535,0.828367,-4.116050309
30012,0.263859,0.481865,1.558680129
34622,0.031922,0.720302,1.534358742
6602,0.262181,0.263294,6.071005992
81717,0.76199,0.324239,-4.46983934
27550,0.226154,0.28954,5.29162968
58306,0.532265,0.213779,0.784981728
40401,0.376669,0.079698,1.572461378
50715,0.67628,0.371679,-3.884123924
63250,0.800381,0.548272,-1.06173619
50885,0.22237,0.896773,-3.889413324
25557,0.779843,0.661128,-0.094738521
3739,0.953811,0.687114,0.846901862
64410,0.516548,0.226368,0.879801291
47150,0.616861,0.597696,-2.368734241
27890,0.045869,0.352544,1.067453103
86612,0.184054,0.007996,0.44862764
8388,0.957031,0.17145,-3.187135445
69722,0.590738,0.143297,0.465701149
1560,0.505715,0.391882,-0.995740262
27054,0.327184,0.000427,2.843583638
40141,0.433417,0.22002,-0.573245615
69817,0.47834,0.056031,7.629404699
36896,0.56672,0.346258,-1.627044161
5636,0.347646,0.777295,-4.200244274
2537,0.945724,0.773373,0.520815705
72793,0.026673,0.338293,3.114055333
43296,0.275288,0.222614,5.723922646
67012,0.664866,0.047883,1.374298727
32019,0.089677,0.527642,1.218360449
47977,0.063767,0.727184,2.133245829
13720,0.663813,0.851316,0.410748676
11080,0.710857,0.720012,0.29893797
72735,0.406485,0.872938,-2.220158678
50861,0.599695,0.367712,-3.079929729
33047,0.691569,0.689418,1.096085523
79564,0.883818,0.294606,-3.054726821
86823,0.144137,0.371221,4.88935098
24433,0.808896,0.317662,-4.223948721
25858,0.395834,0.044556,0.362866776
72145,0.607431,0.395621,-3.871988679
32163,0.497185,0.172366,0.715265015
10531,0.718791,0.766186,0.288249012
45346,0.484062,0.561135,-1.564735704
58872,0.008255,0.177569,1.042090303
39708,0.981796,0.674052,0.590621397
53481,0.964385,0.620478,1.084029334
20140,0.880751,0.718318,1.513791623
18309,0.178485,0.526085,-0.606480723
35208,0.69575,0.418738,-3.682788139
57920,0.097337,0.147539,-0.879807602
20320,0.139239,0.671504,1.225675042
35141,0.528237,0.816342,-1.470659767
40918,0.111284,0.782681,-0.85347124
87935,0.594263,0.23827,0.789290909
39772,0.591974,0.710796,-1.742151272
18880,0.960601,0.653696,0.86828835
18382,0.797009,0.454658,-2.533484727
16610,0.238071,0.517891,2.067850625
7055,0.140505,0.871244,-3.944686615
53171,0.426719,0.168704,2.440641626
40643,0.53373,0.891707,-0.652204893
4707,0.111574,0.698314,1.407062424
6597,0.537682,0.704433,-2.277454334
86446,0.628626,0.314549,-2.508225715
1777,0.079423,0.90074,-3.26530508
4827,0.67422,0.565423,0.391689673
53424,0.424308,0.092012,6.286361126
54505,0.116213,0.699916,1.563545831
50902,0.133623,0.872114,-3.939832752
9148,0.85919,0.008591,0.711046976
10711,0.577752,0.541299,-3.915580238
26049,0.112093,0.030945,-4.289127588
46110,0.92874,0.569818,1.440961495
10269,0.475761,0.165423,1.734141687
56413,0.540352,0.590738,-3.410485162
6057,0.52929,0.62562,-2.793652503
36687,0.007584,0.229953,-1.174756419
27141,0.275731,0.692836,-1.22371989
85861,0.470573,0.951385,0.249172978
29258,0.561837,0.280003,0.72223952
55455,0.451759,0.320729,1.354878479
9162,0.969986,0.717556,0.521060243
9184,0.670008,0.960586,1.292301521
49395,0.610636,0.950271,0.397213783
11851,0.474022,0.203174,0.561143836
47181,0.23801,0.546944,3.106504249
33991,0.401053,0.981598,-0.731605046
79121,0.891981,0.906218,0.81382493
21355,0.11902,0.49691,0.197741538
13374,0.777142,0.502464,-2.194152916
35252,0.199451,0.493797,-1.159910973
23843,0.53576,0.698863,-2.495903483
87272,0.728328,0.241093,-2.701476643
8847,0.736187,0.430014,-3.650844384
10045,0.835096,0.875669,0.672450779
14085,0.768795,0.175174,-2.265364147
75831,0.842771,0.75787,0.481529284
1220,0.586435,0.93283,0.254997681
60693,0.347951,0.945708,-1.775588439
70134,0.629282,0.996399,0.858955178
60353,0.951461,0.925826,0.72317044
3896,0.259205,0.495735,1.834099797
86834,0.830045,0.851301,0.541657073
67990,0.317098,0.898405,-2.974037041
74079,0.699733,0.889921,0.546999536
80625,0.913451,0.571572,2.228432252
51136,0.5935,0.448447,-4.318361631
12341,0.742657,0.136584,0.340932356
23825,0.171298,0.924941,-4.241984694
33249,0.380377,0.538796,-1.64951974
43238,0.158618,0.623072,1.506874006
1673,0.548486,0.467628,-4.033636743
21064,0.691371,0.337926,-3.63047341
50641,0.978943,0.482063,-0.209466165
39967,0.786114,0.269795,-4.290046361
48184,0.485344,0.023926,6.365690526
17471,0.00499,0.5037,5.501433796
42364,0.645533,0.320211,-2.778763755
78264,0.569085,0.875288,-0.628310924
65773,0.174395,0.026108,0.932763442
36371,0.443641,0.086687,7.300565492
42873,0.465446,0.574868,-1.082215552
75641,0.132952,0.071824,0.908562023
56258,0.223056,0.159197,3.415361508
43521,0.459205,0.310369,1.212643975
3730,0.323781,0.006897,3.316940742
27,0.956985,0.525246,0.321051775
36409,0.320684,0.533989,0.888372201
34416,0.15642,0.814649,-3.302348793
36615,0.802533,0.566567,-0.772679484
66017,0.546609,0.355795,-1.205236634
57674,0.680903,0.545327,-0.06810321
49867,0.080415,0.493416,4.133713836
4220,0.925154,0.697978,1.410064809
30611,0.268818,0.844755,-3.87442948
69412,0.967788,0.044968,-3.896588197
82814,0.18854,0.831678,-4.164088875
41422,0.351263,0.63917,-3.164685942
82648,0.938109,0.178027,-3.184226818
8387,0.347463,0.40502,0.336616455
87834,0.569772,0.906416,-0.171615105
10863,0.588678,0.938506,-0.079060134
16958,0.124269,0.787091,-1.261130137
6901,0.961227,0.075242,-3.846786494
29439,0.626551,0.484092,-3.929391972
72041,0.607431,0.181064,1.442700623
6142,0.259373,0.48983,1.702120315
15135,0.822919,0.200824,-3.539005315
18374,0.847089,0.048463,-0.081139182
50271,0.020996,0.062303,1.900380777
13144,0.071748,0.445975,5.763487309
35631,0.951369,0.187152,-3.329596006
7400,0.704356,0.846052,0.414482384
46005,0.067735,0.697856,2.286875046
15248,0.235599,0.222065,2.393790603
8379,0.083177,0.314855,0.725400841
18698,0.158221,0.828855,-3.629322016
11783,0.773526,0.085603,0.509029441
25056,0.872816,0.966339,1.650519131
72415,0.68838,0.118029,4.504434922
41543,0.429831,0.004181,0.522139826
66466,0.989166,0.578561,0.428739613
23981,0.676585,0.884703,0.339654272
25113,0.814771,0.210819,-3.917421074
34258,0.768017,0.552758,-1.308760904
85405,0.244953,0.157275,3.119219867
35200,0.879393,0.692241,1.988888608
32626,0.894514,0.52166,1.382833604
57601,0.616739,0.698146,-1.129328445
44754,0.761486,0.343175,-4.008427515
1290,0.33875,0.841596,-3.33504413
69330,0.16228,0.001816,-2.676277008
44443,0.08127,0.401343,3.397330707
861,0.664942,0.393713,-4.062949584
74180,0.725185,0.481865,-2.679404102
22835,0.462455,0.967468,0.452426902
58962,0.727779,0.135164,1.541916873
57314,0.497429,0.017395,6.111765113
3139,0.433494,0.802731,-2.746381515
67828,0.092699,0.116182,2.279587386
63558,0.464332,0.21091,0.393383603
72328,0.410636,0.163165,3.670138038
47576,0.291157,0.886107,-3.410670604
65746,0.556954,0.449638,-3.951969796
2924,0.472862,0.28835,1.405481959
34499,0.149996,0.744808,-0.888887656
16513,0.636454,0.297047,-2.01440541
29725,0.364538,0.634989,-3.523643362
79483,0.202609,0.094118,0.36520428
41526,0.206775,0.614298,2.131541691
9085,0.219242,0.638682,1.933728346
5862,0.537194,0.963333,0.108434045
71459,0.747189,0.972564,0.605495231
79138,0.307195,0.754299,-4.042247461
47765,0.007889,0.554528,4.990975335
61844,0.099077,0.783948,-0.357752952
7715,0.319875,0.748302,-4.299388126
11067,0.10692,0.124468,-0.154397028
55005,0.443458,0.890333,-1.24120591
34683,0.392599,0.502739,-0.806387746
45995,0.098878,0.530404,0.416913698
88598,0.687358,0.848051,0.427291923
79552,0.591287,0.469001,-4.298788844
31327,0.374548,0.341772,-0.616497585
1727,0.002426,0.572412,4.144268417
65609,0.52398,0.800488,-1.55858424
84171,0.899718,0.168643,-1.746339932
79026,0.175433,0.015229,0.407696434
42693,0.786404,0.838163,0.222751798
38164,0.129992,0.103243,-0.990187944
13295,0.487953,0.689113,-1.732051961
72848,0.765545,0.976211,0.433330967
39840,0.335805,0.562585,-0.488854154
42492,0.95523,0.058122,-3.32561925
67918,0.671229,0.86273,0.52380296
34207,0.426871,0.579614,-2.39716742
3753,0.386847,0.333455,-0.448234372
13677,0.385443,0.08751,2.924876543
33630,0.542046,0.984939,0.292163919
50670,0.979263,0.578058,0.614218026
67167,0.057603,0.981689,-2.716277737
83326,0.450629,0.550668,-1.75933508
76243,0.597528,0.69131,-1.949330682
89152,0.855222,0.409506,-2.048573069
53311,0.393988,0.206241,1.28428263
2032,0.765438,0.583108,-1.043571566
81206,0.644953,0.171756,2.608713069
25126,0.628977,0.652201,-1.079661015
77692,0.213672,0.362249,2.75695805
55255,0.456016,0.266331,0.251297033
11691,0.66717,0.297337,-2.604283381
87557,0.043351,0.154147,3.804448243
49203,0.241932,0.988037,-1.643508668
79243,0.637995,0.266529,-0.915275832
26581,0.166018,0.532219,-0.96290447
76498,0.303471,0.467964,1.159171602
8899,0.760678,0.001892,0.966339688
52600,0.664897,0.587961,0.538318818
12731,0.995361,0.358968,-1.131089936
78858,0.559838,0.070848,-0.375596586
11372,0.212543,0.498894,-0.170300827
9918,0.81268,0.955215,0.675609297
18025,0.28011,0.732265,-3.257376327
87741,0.614359,0.241611,0.583165311
13764,0.256046,0.839689,-3.913535107
47838,0.94699,0.991302,0.865004046
13843,0.547951,0.834302,-0.943295726
34387,0.3505,0.687098,-3.90651636
82968,0.166674,0.740734,-1.288439402
77734,0.563256,0.974228,0.396738661
39171,0.37174,0.932769,-1.791466968
47779,0.388769,0.228183,0.184733749
20179,0.306432,0.66186,-1.971249521
53467,0.686625,0.925994,0.946449284
30610,0.418097,0.381201,1.245778789
49680,0.861921,0.695171,1.450960235
43695,0.973724,0.439994,-0.654078527
16902,0.576608,0.980041,0.26421277
37785,0.27924,0.216434,5.788740249
53292,0.705669,0.010163,0.444949414
85247,0.824765,0.040391,0.51475925
22169,0.352514,0.6065,-2.482569659
39939,0.431861,0.661769,-3.059413533
25678,0.953552,0.24448,-2.928489745
5215,0.645884,0.010193,-0.809783101
3396,0.75964,0.15053,-1.026969432
49531,0.121324,0.102602,0.17493165
81762,0.838544,0.50602,-0.775516383
18144,0.18883,0.891295,-4.289414578
71968,0.616663,0.810315,-0.469148433
30174,0.182193,0.458839,-1.139732759
32796,0.098863,0.08922,1.264730602
9996,0.419028,0.196445,0.84661622
8070,0.197955,0.937652,-3.804014902
37250,0.344533,0.180301,5.446097261
40077,0.313481,0.105791,1.246600836
21225,0.03032,0.956771,-2.767697679
20253,0.46099,0.610269,-0.680000775
69863,0.768933,0.281849,-4.158694996
15851,0.549905,0.33846,-0.677633159
44491,0.868406,0.054582,0.322537905
57558,0.180438,0.888197,-4.544991641
47830,0.95993,0.338842,-1.614027875
73766,0.841779,0.576776,0.720524537
537,0.654108,0.727535,-0.068406584
38928,0.319738,0.579873,-0.182586175
3192,0.874372,0.966629,1.567792794
48308,0.708949,0.307469,-3.493554583
8085,0.427436,0.494499,-1.178949054
46022,0.609903,0.039643,-1.121628107
88057,0.762173,0.454673,-2.849646433
12738,0.155245,0.058289,0.357265537
4390,0.774197,0.885267,0.357468988
89502,0.313054,0.762951,-4.085293362
62181,0.141115,0.761028,-1.232082236
48339,0.438972,0.179385,1.586954027
47203,0.178363,0.61268,1.712512468
71132,0.631327,0.528969,-2.828292091
64843,0.010895,0.0813,1.153067709
16655,0.968032,0.827604,0.559510371
89917,0.888975,0.99913,2.463693911
82675,0.752316,0.59498,-0.613221024
57652,0.60148,0.961456,0.213342143
78640,0.34255,0.575174,-1.266957669
2505,0.737331,0.835599,0.311245855
83393,0.291981,0.448981,0.707254299
31625,0.808164,0.795361,0.324703988
89806,0.497475,0.42974,-1.600830677
12495,0.859724,0.013748,0.720184258
48172,0.129931,0.104448,-0.967059818
18823,0.231373,0.100008,5.259237604
82694,0.865949,0.080125,-0.291534825
2673,0.702541,0.956313,1.312404374
23262,0.779919,0.192966,-2.941895405
31382,0.537575,0.275853,1.169671827
17362,0.546609,0.005951,4.496270142
25787,0.335256,0.749096,-4.299017472
76509,0.234623,0.004685,-1.072977252
66866,0.541588,0.913222,-0.470866717
34419,0.914351,0.471809,-0.303022683
24798,0.589105,0.82092,-0.886739371
55641,0.083726,0.097429,1.665490741
53087,0.315801,0.356924,-1.357299983
34483,0.809949,0.633356,0.197326015
28661,0.853605,0.840818,0.538414762
27783,0.130526,0.251423,1.923038266
84120,0.046586,0.016693,0.294548644
54340,0.197803,0.708888,-1.108641751
35302,0.887083,0.021149,0.34562339
32018,0.1019,0.792584,-0.788452051
452,0.521141,0.457771,-3.204592086
1867,0.576501,0.558846,-3.798577008
60063,0.503609,0.899565,-0.376430614
28322,0.347738,0.422034,0.962512256
71816,0.492729,0.542916,-1.965588998
35819,0.157046,0.480766,-1.179049147
84535,0.836942,0.661921,0.835000159
7898,0.119112,0.427131,4.642356258
33281,0.705943,0.658335,0.902699703
6794,0.011658,0.341756,3.434387607
36241,0.480949,0.751232,-1.983181967
24899,0.165225,0.433555,1.134106224
47707,0.069963,0.23238,1.082719362
2438,0.419211,0.327428,0.59116942
40980,0.535058,0.831937,-1.180490614
35287,0.004776,0.667659,-0.36943791
53268,0.445365,0.301274,0.852524685
34703,0.699702,0.970428,1.635802764
80645,0.149004,0.594751,0.37490676
13988,0.302129,0.350973,-1.331679281
58392,0.152026,0.494865,-1.238579257
53332,0.495811,0.341329,0.765614988
59778,0.699733,0.872724,0.4557682
19719,0.174502,0.323186,4.302550551
10395,0.313222,0.226673,5.372185595
32229,0.755612,0.450034,-3.303190823
20844,0.126818,0.722026,0.727550219
19230,0.63856,0.883726,0.165364954
71989,0.781369,0.995438,0.646175115
985,0.693599,0.601877,1.467385816
65418,0.464683,0.732357,-2.085933394
45879,0.860517,0.487907,-0.603667729
19660,0.14342,0.48368,-0.541263406
10385,0.961364,0.891417,0.602489055
28252,0.982605,0.992477,0.626386255
49213,0.669749,0.60174,0.915009748
49146,0.147677,0.81767,-3.171158822
82447,0.390295,0.018357,0.24897876
12602,0.235462,0.318151,4.392772013
26923,0.5075,0.724743,-1.928382353
40447,0.40914,0.970657,-0.690316305
5239,0.017716,0.010101,-3.389517103
21652,0.872236,0.88603,0.825384453
26846,0.256474,0.52752,3.219114576
52392,0.52607,0.038758,4.183375577
3007,0.767041,0.059419,1.234161919
73964,0.066621,0.928511,-2.934010993
81148,0.689952,0.698924,0.704659042
46693,0.024735,0.395315,-0.101230898
43788,0.079591,0.719844,2.153120339
80674,0.068406,0.01059,1.228769908
78349,0.95668,0.256046,-2.922806494
73716,0.404196,0.783551,-3.218114522
32962,0.512566,0.966644,0.447335983
29171,0.494926,0.752407,-1.923696783
17523,0.271626,0.946044,-2.100928098
67238,0.962844,0.133913,-3.67771935
1703,0.065858,0.491005,5.30693845
1934,0.342855,0.75288,-4.250447043
5000,0.338613,0.704417,-4.080720732
60796,0.581872,0.204196,1.375534895
17480,0.125765,0.307958,-0.14316971
4759,0.352773,0.458167,0.997620021
49611,0.087938,0.907332,-3.635293775
80822,0.587839,0.030243,0.079531583
28554,0.734157,0.782742,0.305491214
22101,0.928588,0.776425,0.704103243
23108,0.142855,0.087404,-0.738270351
59721,0.19913,0.935729,-3.708884066
52865,0.519936,0.773709,-1.686383019
50537,0.578302,0.721096,-1.850866767
18223,0.428168,0.030228,2.100064067
9527,0.847623,0.576333,0.870315004
28001,0.159152,0.849577,-3.913111871
36451,0.024475,0.108537,-2.222474822
85725,0.704051,0.741863,0.311375442
53866,0.787198,0.48304,-2.132746694
53300,0.086748,0.706142,2.108967271
26593,0.77026,0.996017,0.69285505
66443,0.239368,0.773587,-3.463674863
48325,0.058534,0.258991,2.725239642
68304,0.432547,0.669703,-2.984188666
63171,0.990021,0.70222,0.455103984
46119,0.532372,0.283192,1.21815778
60799,0.023911,0.992462,-2.87250117
32031,0.743633,0.758587,0.068756818
42114,0.226032,0.558907,2.743026383
63829,0.515999,0.664759,-2.306630695
55316,0.382254,0.09189,3.038189687
71403,0.629282,0.272541,-0.954889207
43852,0.942718,0.917632,0.659092804
50683,0.38883,0.134905,5.675705454
22716,0.473991,0.167651,1.754140925
33785,0.30457,0.1879,4.814640178
41118,0.37322,0.822431,-3.452460562
85644,0.31725,0.295964,0.073666703
88879,0.836973,0.718502,0.535606605
19956,0.606485,0.972274,0.344272422
9903,0.518395,0.114412,0.568435817
19673,0.674434,0.915862,0.626501774
49812,0.369696,0.745846,-4.157373983
29630,0.046479,0.729458,2.068145389
24252,0.134463,0.340047,2.564374062
17751,0.806332,0.474144,-2.189381489
55017,0.869795,0.656947,2.361203873
22246,0.514641,0.702449,-2.236180686
62407,0.814725,0.158618,-2.811446689
43080,0.850004,0.858427,0.717697893
21678,0.909148,0.755444,1.051497669
33148,0.134127,0.99086,-3.942713651
31211,0.286397,0.705882,-2.497272506
89608,0.771481,0.557076,-1.449109078
25780,0.30811,0.174533,4.398080195
36328,0.209186,0.580896,2.440570412
18704,0.707942,0.207065,0.012287813
9431,0.404944,0.903914,-1.579201502
72411,0.932555,0.038178,-2.08819889
49720,0.20267,0.347692,4.336124473
62356,0.060975,0.696132,2.586751324
74047,0.499825,0.237552,1.020583673
3541,0.519402,0.345525,0.24301065
25273,0.45922,0.173938,1.773047227
34460,0.253483,0.837629,-3.998268439
76171,0.477867,0.238056,0.719224459
63382,0.065141,0.16875,1.318874613
59664,0.926909,0.283146,-2.706279964
17700,0.676326,0.983642,2.116370693
40228,0.806439,0.344503,-3.811764164
68677,0.092851,0.553887,0.173571095
65774,0.058549,0.089525,-1.419875263
72229,0.995438,0.182086,-3.365024529
39781,0.902708,0.968017,1.586058579
23323,0.366964,0.655222,-3.797753776
85867,0.36231,0.859724,-3.099277434
50781,0.787243,0.237812,-4.045756547
33267,0.105653,0.512703,0.35682224
32132,0.967056,0.477989,-0.393541851
19628,0.994278,0.251118,-2.489041208
30316,0.339239,0.977493,-1.556156208
56504,0.993194,0.723781,0.439215787
11846,0.458305,0.065248,7.801494167
32666,0.934188,0.403449,-1.330512365
39747,0.444068,0.032364,3.952939605
71897,0.357015,0.324544,-1.614057895
5612,0.620371,0.579278,-2.502137088
14905,0.593683,0.746929,-1.456523124
9571,0.064775,0.999374,-2.541170425
18962,0.656779,0.288136,-2.066107342
9546,0.49041,0.071,6.243152466
6491,0.317632,0.500725,1.406347057
12944,0.551614,0.667887,-2.682223406
29437,0.557519,0.826825,-1.034695547
62434,0.581308,0.008209,1.864572453
87318,0.226627,0.211887,1.38715755
47208,0.172625,0.814405,-3.597417706
36488,0.739239,0.037003,1.41336835
42913,0.02063,0.205615,0.711756882
14582,0.079698,0.430945,5.133595084
36329,0.385672,0.216907,1.086476875
47428,0.40531,0.645212,-3.553412286
70428,0.052201,0.522133,5.121822267
10361,0.485176,0.295033,1.537389955
13585,0.401053,0.873136,-2.42644384
47029,0.869871,0.445792,-1.082363865
10900,0.289677,0.000839,-0.596029475
32194,0.954162,0.430335,-0.818269174
45613,0.51841,0.729763,-2.265271104
87506,0.417151,0.474052,-0.654203996
47589,0.015457,0.654734,0.167455615
43468,0.505257,0.293782,1.518182605
57873,0.420523,0.25452,-0.979042981
15624,0.468757,0.862104,-1.086708358
2372,0.89163,0.067201,-0.147193018
19403,0.045853,0.249683,0.199265993
72712,0.003906,0.408652,-0.074942275
27358,0.48986,0.826947,-1.310930895
73773,0.018479,0.505928,6.086663969
45886,0.436896,0.695384,-3.001660565
9150,0.948699,0.732799,0.628584498
76415,0.266514,0.976547,-1.125774549
6036,0.382406,0.633158,-3.812843747
58747,0.114824,0.084596,1.25105484
69739,0.373938,0.753491,-4.071114922
3366,0.824308,0.049699,0.224934056
18787,0.688731,0.56376,0.457334882
82091,0.881331,0.110811,-0.466062758
45206,0.344259,0.542947,-0.153500461
8597,0.288029,0.25417,5.491655267
79963,0.96083,0.160082,-3.665125904
73699,0.133654,0.876417,-3.899220508
61158,0.755581,0.329412,-4.166393307
80227,0.593713,0.623362,-2.644170516
79515,0.445899,0.69926,-2.658314289
8418,0.590509,0.854154,-0.468210158
57760,0.250355,0.664485,0.899222767
61670,0.8495,0.715312,0.698002857
69760,0.53373,0.594888,-2.951569309
5473,0.77644,0.100435,-0.050340345
31067,0.51281,0.494926,-3.193160497
33747,0.049836,0.861769,-1.110288824
44198,0.41442,0.03534,1.217700701
85801,0.288319,0.551263,2.794882454
68938,0.315892,0.662882,-2.775118781
39641,0.757565,0.951827,0.608523664
26693,0.321294,0.384527,-0.946025259
35577,0.521675,0.690089,-2.425578734
6059,0.846433,0.994324,1.410220767
82437,0.196582,0.508385,-0.522475392
67270,0.878096,0.219165,-2.696645763
33415,0.696223,0.25478,-1.858451169
62221,0.73875,0.490745,-2.507221333
30767,0.124804,0.565087,-0.690127732
68907,0.036576,0.871641,-1.018807024
86345,0.958404,0.440131,-0.738483846
34613,0.526452,0.229633,1.118083769
3592,0.963592,0.755749,0.507024553
53484,0.59028,0.27602,0.108610468
55205,0.68925,0.267033,-1.933378042
51471,0.941436,0.107774,-2.911496133
75809,0.712459,0.071717,2.851497915
32762,0.661234,0.563272,-0.259166274
38217,0.746258,0.582467,-0.834422824
9089,0.174212,0.265324,0.226304733
74492,0.692271,0.693004,0.719044025
4367,0.524315,0.537118,-3.59191363
63209,0.942428,0.458732,-0.590948071
31835,0.718395,0.275105,-3.205110224
55276,0.717174,0.86183,0.42097712
9866,0.468727,0.360266,1.324296731
23773,0.11899,0.862867,-3.529980777
31300,0.456703,0.979934,0.877999853
1241,0.347906,0.847242,-3.645932415
36805,0.495872,0.857435,-0.943907769
42405,0.067308,0.61236,1.780910279
3979,0.730327,0.958114,0.637354675
6191,0.970657,0.943801,0.639399698
32911,0.355871,0.076493,0.266186044
45871,0.125032,0.651972,1.514136164
33067,0.74287,0.131289,0.688228859
19115,0.232959,0.155459,3.49942283
18688,0.107622,0.915755,-4.003418725
40653,0.737041,0.377676,-4.214155252
36913,0.793545,0.332189,-4.02781823
70906,0.341848,0.186847,5.560823097
72782,0.335836,0.591318,-1.284109999
79680,0.450446,0.863905,-1.611099237
5427,0.231907,0.433188,-1.017387794
11502,0.418082,0.843671,-2.272744875
88919,0.799435,0.968933,0.666391934
11317,0.386007,0.335683,-0.550178745
43411,0.459983,0.825986,-1.61845076
51132,0.626596,0.834852,-0.213466734
75846,0.756268,0.522225,-1.817622284
72204,0.597482,0.106905,-0.371132617
77663,0.452964,0.587839,-1.260118397
37579,0.001801,0.20766,1.054184407
55712,0.51902,0.270146,1.43339042
24722,0.879286,0.201266,-2.094269904
82017,0.665034,0.679149,0.686700434
53258,0.071366,0.489494,5.061634394
43397,0.242237,0.859403,-4.039413909
